,text,highest_score_label
1830,尊敬 的 NAME NAME 您 的 信用卡 因 违规操作 逾期 未 还 我行 已 临时 凍结 您 的 信用卡 如 需 恢复正常 使用 请 致电 DIGIT CELLPHONE 中信银行,冒充熟人
1831,尊敬 的 客户 您 使用 我行 帐户 已 满 DIGIT 积分 可兑换 现金 请 点击 URL 查询 兑换 过期无效 建设银行,奖励
1832,尊敬 的 邮储 用户 您好 您 的 手机 银行 将 于 今日 过期 请登入 我行 管理 网站 URL 激活 升级 带来 不便 敬请 谅解 中国邮政,奖励
1833,中国银行 尊敬 的 中国银行 信用卡 用户 我行 邀请 您 提高 您 的 信用卡 固定 额度 请 进入 URL 填写 申请,奖励
1834,尊敬 的 工行 用户 您 的 电子 密码 器 将 于 今日 失效 请 及时 登入 URL 进行 激活 给 您 带来 不便 敬请 谅解 工商银行,奖励
1835,中国银行 尊敬 的 中国银行 信用卡 用户 我行 邀请 您 提高 您 的 信用卡 固定 额度 请 进入 URL 填写 申请 来自,奖励
1836,尊敬 的 工行 用户 您 的 工银 密码 器 于 今日 失效 过期 请登入 我行 网站 URL 升级 激活 给 您 带来 不便 敬请 谅解 工商银行,奖励
1837,招行 紧急通知 您 的 手机 银行 于 今日 失效 请 立即 登录 我行 网址 URL 重新 补录 验证 逾期 NAME 作废 处理 招商银行,紧迫
1838,尊敬 的 用户 你 的 交通 NAME 积分 已 满请 登陆 手机 银行 网站 URL 根据 提示 兑换 DIGIT 元 现金 当日 兑换 逾期 无效 交通银行,冒充熟人
1839,中国银行 尊敬 的 中国银行 信用卡 用户 我行 邀请 您 提高 您 的 信用卡 固定 额度 请 进入 URL 填写 申请,奖励
1840,尊敬 的 工行 用户 您 的 网银 密码 器 将 于 今日 过期 请登入 我行 网站 URL 在线 升级 给 您 带来 不便 敬请 谅解 工商银行,奖励
1841,建设银行 NAME 提示 您 的 账户 已 满 DIGIT 积分 可兑换 的 现金 请 登陆 URL 查询 兑换 逾期 失效 建设银行,恐吓
1842,尊敬 的 建行 用户 您 的 账户 已 满 一万 积分 可兑换 的 现金 请 登陆 手机 访问 URL 查询 兑换 逾期 失效 建设银行,奖励
1843,尊敬 的 建行 用户 您 在 我行 账户 积分 已 满 万 可兑换 的 现金 请 及时 登录 URL 查询 兑换 逾期 清零 建设银行,奖励
1844,尊敬 的 客户 您 的 建行 卡 积分 已 满 DIGIT 分可 兑现 的 现金 请 登陆 URL 申请 逾期 失效 建设银行,奖励
1845,尊敬 的 用户 您 在 我行 账户 已 满 DIGIT 积分 可兑换 现金 请 手机 登陆 URL 查询 兑换 逾期 失效 建设银行,奖励
1846,尊敬 的 用户 您 的 工银 密码 器 出现异常 将 于 今日 失效 请 您 及时 登入 URL 在线 认证 激活 给 您 带来 不便 敬请 谅解 工商银行,奖励
1847,尊敬 的 用户 您 的 电子 密码 器 将 于 今日 自动 停用 请 立即 登入 我行 网站 URL 给 您 带来 不便 敬请 谅解 工商银行,奖励
1848,尊敬 的 工行 用户 您 的 工银 密码 器 于 今天 失效 过期 请 登陆 我行 网站 URL 升级 激活 给 您 带来 不便 敬请 谅解 工商银行,奖励
1849,尊敬 的 用户 截至 DIGIT 日 您 账户 已 满 万 积分 可兑换 的 现金 请 及时 登陆 URL 兑换 工商银行,奖励
1850,尊敬 的 建 用户 您 的 账户 己 满 一万 积分 可兑换 的 现金 请 登陆 手机 访问 URL 查询 兑换 逾期 失效 建设银行,奖励
1851,建行 喜讯 通知 您 的 账户 已 满 万 积分 可兑换 的 现金 请登入 手机网 URL 查询 兑换 逾期 失效 建设银行,奖励
1852,尊敬 的 用户 你 的 手机 银行 将 于 今日 过期 请 即时 登陆 我行 管理 网站 URL 进行 激活 带来 不便 敬请 谅解 邮政 银行,紧迫
1853,尊敬 的 客户 您 使 我行 账户 已 满 DIGIT 积分 可兑换 的 现金 请 登录 指定 网站 URL 查询 兑换 逾期 失效 建设银行,奖励
1854,尊敬 的 招商银行 用户 您 的 手机 银行 将 于 今日 失效 请登入 手机 网址 URL 进行 认证 逾期 失效 敬请 留意 招商银行,紧迫
1855,尊敬 的 用户 您 的 工行 网银 积分 已 可兑换 人民币 DIGIT 元 请 登录 我行 URL 领取 感谢您 对 工行 的 支持 工商银行,奖励
1856,尊敬 的 客户 您 的 电子 密码 器 将 于 小时 内 失效 请 您 尽快 登录 URL 进行 更新 工商银行,紧迫
1857,尊敬 的 客户 您 在 我行 已 满 DIGIT 积分 可兑换 DIGIT 元 现金 请 手机 打开 URL 按 提示 兑换 领取 预期 失效 中国建设银行,奖励
1858,尊敬 的 工商 用户 您 的 电子 密码 器 将 于 次日 效 请登入 URL 进行 升级 激活 感谢您 一直 以来 对 我行 的 支持 工商银行,奖励
1859,尊敬 的 建行 用户 你 的 账户 已 满 DIGIT 积分 可兑换 的 现金 请 登陆 手机网 URL 查询 兑换 逾期 失效 建设银行,奖励
1860,尊敬 的 工行 用户 您 的 密码 器 于 次日 过期 失效 请 登陆 URL 在线 激活 给 您 带来 不便 敬请 谅解 工商银行,奖励
1861,尊敬 的 建行 用户 您 当前 账户 积分 已 达 兑换 DIGIT 的 现金 请 及时 登陆 我行 网址 URL 领取 建设银行,奖励
1862,尊敬 的 客户 您 使用 我行 账户 已 满 DIGIT 积分 可兑换 的 现金 请 点击 URL 查询 兑换 逾期 无效 建设银行,奖励
1863,尊敬 的 建行 用户 您 的 账户 已 满 DIGIT 积分 可兑换 的 现金 请 即日 登陆 手机 银行 网 URL 查询 兑换 逾期 不可 兑现 建设 银,奖励
1864,NAME 提醒您 的 招商银行 账户 积分 已 满足 DIGIT 分 可兑换 的 现金 请 登陆 手机网 URL 查询 兑现 逾期 失效 招商银行,冒充熟人
1865,尊敬 的 工行 用户 您好 您 的 电子 密码 器 将 于 今日 失效 请速 登 我行 网站 URL 进行 升级 维护 给 您 带来 不便 敬请 谅解 工商银行,奖励
1866,尊敬 的 招商 用户 您 的 手机 银行 于 今日 失效 请 登陆 手机网 URL 进行 认证 逾期 失效 敬请 留意 招商银行,紧迫
1867,尊敬 的 用户 您 的 账户 已 满 万 积分 可兑换 的 现金 请登入 我行 手机网 URL 进行 兑换 逾期 失效 建设银行,奖励
1868,尊敬 的 建行 客户 您 的 账户 已 满 万 积分 可兑换 的 现金 登陆 建行 网 URL 兑换 逾期 失效 建设银行,奖励
1869,尊敬 的 工行 用户 你 的 工银 密码 器 将 于 今日 失效 过期 请 手机 登录 我行 网站 URL 进行 更新 给 你 带来 不便 敬请 谅解 工商银行,奖励
1870,尊敬 的 工行 用户 您 的 工银 电子 密码 器 于 今日 失效 请 即时 登陆 URL 重新 激活 使用 给 您 带来 不便 敬请 谅解 工商银行,奖励
1871,尊敬 的 建行 用户 您 的 账户 已 满 万 积分 可兑换 的 现金 信用卡 请 登录 手机网 URL 兑换 逾期 失效 建设银行,奖励
1872,尊敬 的 工行 用户 您 的 电子 密码 器 将 于 次日 失效 请 及时 登录 我行 网站 URL 进行 升级 维护 如 有 不便 敬请 谅解 工商银行,奖励
1873,尊敬 的 建设 用户 您 的 账户 已 满 万 积分 可兑换 的 现金 请 于 今日 及时 登录 手机网 URL 查询 兑现 逾期 失效 建设银行,奖励
1874,尊敬 的 工行 用户 您 的 电子 密码 服务器 将 于 次日 已 失效 请速 登入 URL 升级 激活 给 您 带来 不便 敬请 谅解 工商银行,奖励
1875,尊敬 的 建行 客户 您 当前 积分 DIGIT 可兑换 DIGIT 现金 请 手机 登录 URL 兑换 逾期 失效 建设银行,奖励
1876,尊敬 的 建行 用户 您 的 NAME 积分 已 满 DIGIT 分 可兑换 现金 请 手机 登录 URL 领取 逾期 失效 PLACE 建行 银行,奖励
1877,尊敬 的 工行 用户 您 的 电子 密码 器 即将 过期 失效 请 立即 登入 我行 手机 网站 URL 在线 激活 给 您 带来 不便 敬请 谅解 工商 银,奖励
1878,尊敬 的 客户 截至 DIGIT 您 有 DIGIT 工行 积分 可兑换 元 请 及时 登陆 URL 兑换 感谢 对 我行 支持 工商,奖励
1879,中国银行 尊敬 的 中国银行 信用卡 用户 我行 邀请 您 提高 您 的 信用卡 固定 额度 请 进入 URL 填写 申请,奖励
1880,尊敬 的 用户 您 的 密码 器 将 于 今日 过期 失效 请 及时 登录 URL 在线 激活 给 您 带来 不便 敬请 谅解 工商银行,紧迫
1881,尊敬 的 建行 用户 您 的 账户 积分 满 DIGIT 分 可兑换 现金 请 手机 登录 URL 进行 兑换 逾期 失效 建设银行,奖励
1882,中国银行 尊敬 的 中国银行 信用卡 用户 我行 邀请 您 提高 您 的 信用卡 固定 额度 请 进入 URL 填写 申请 来自 DIGIT,奖励
1883,尊敬 的 用户 您好 您 的 手机 银行 将 于 今日 过期 请 手机 登入 我行 网站 URL 进行 升级 带来 不便 敬请 谅解 招商银行,奖励
1884,中国银行 尊敬 的 中国银行 信用卡 用户 我行 邀请 您 提高 您 的 信用卡 固定 额度 请 进入 URL 填写 申请,奖励
1885,尊敬 的 客户 您 的 电子 密码 器 将 于 小时 后 失效 请 您 尽快 登陆 URL 进行 更新 工商银行,紧迫
1886,尊敬 的 招商银行 用户 您 的 信用 积分 已 满 兑换 DIGIT 元 现金 条件 手机 访问 URL 兑换 招商银行,奖励
1887,尊敬 的 鲁 扣成 您 的 信用卡 因 违规操作 逾期 未 还 我行 已 临时 凍结 您 的 信用卡 如 需 恢复正常 使用 请 致电 DIGIT CELLPHONE 华夏银行,奖励
1888,尊敬 的 NAME 您好 介于 您 近期 消费 记录 为 防止 套现 您 的 信用卡 将 被 冻结 请 联系 客服 中心 DIGIT CELLPHONE 办理 解冻 浦发银行,冒充熟人
1889,尊敬 的 用户 您 的 NAME 积分 已 满请 登陆 手机 银行 网站 URL 根据 提示 兑换 DIGIT 元 现金 预期 积分 清零 交通银行,冒充熟人
1890,尊敬 的 工行 用户 您 的 电子 密码 器 将 于 次日 失效 请 登陆 URL 进行 升级 激活 感谢您 一直 以来 对 我行 的 支持 工商银行,冒充权威机构
1891,尊敬 的 工行 用户 您 的 电子 密码 器 认证 将 于 次日 过期 请 即时 登录 我行 管理 网站 URL 进行 证书 效验 工商银行,奖励
1892,尊敬 的 客户 您 的 交行 卡 积分 已 满请 立即 登陆 手机 银行 URL 根据 提示 完成 DIGIT 元 现金 兑换 逾期 积分 清零 交通银行,冒充熟人
1893,尊敬 的 工商 用户 您 的 电子 密码 器 将 于 次日 失效 请 及时 登陆 我行 URL 进行 维护 升级 给 您 带来 不便 敬请 谅解 工商银行,奖励
1894,尊敬 的 建行 用户 您 的 账户 已 累计 万 积分 请 登录 手机网 URL 查询 兑换 礼品 或 的 现金 逾期 失效 建设银行,奖励
1895,尊敬 的 工行 用户 您 使用 我行 账户 已 满 万 积分 可兑换 的 现金 请 登陆 指定 手机 网站 URL 查询 兑换 逾期 无效,奖励
1896,尊敬 的 任 PLACE 您 的 信用卡 因 违规操作 逾期 未 还 我行 已 临时 凍结 您 的 信用卡 如 需 恢复正常 使用 请 致电 DIGIT CELLPHONE 招商银行,奖励
1897,尊敬 的 工商 用户 您 的 电子 密码 器 将 于 次日 失效 请 登陆 URL 进行 升级 激活 感谢您 一直 以来 对 我行 的 支持 工商银行,奖励
1898,尊敬 的 工行 用户 由于 系统升级 您 的 电子 密码 将 于 次日 失效 请速 点击 登陆 URL 进行 升级 给 您 造成 不便 敬请 谅解 工商银行,奖励
1899,尊敬 的 信用卡 客户 综合 您 的 用卡 情况 您 的 信用卡 可以 办理 永久 提额 请用 手机 登陆 URL 办理 交行 信用卡 中心,奖励
1900,尊进 的 招商 用户 您 的 手机 银行 于 今日 失效 请登入 手机网 URL 进行 认证 逾期 失效 敬请 留意 招商银行,紧迫
1901,尊敬 的 建行 用户 您 账户 已 满 万 积分 可兑换 的 先进 请 登陆 手机网 URL 查询 兑换 逾期 失效 建设银行,奖励
1902,尊敬 的 用户 您 的 工银 电子 密码 器 将 于 今日 过期 失效 请 及时 登入 URL 在线 激活 感谢您 的 配合 与 谅解 工商银行,紧迫
1903,尊敬 的 客户 您 的 工银 密码 器 积分 已 达 兑换 DIGIT 元 条件 请 手机 登陆 我行 网址 URL 领取 逾期 失效 工商银行,奖励
1904,尊敬 的 建行 客户 您好 您 的 账户 积分 已 满足 兑换 现金 的 条件 请 登陆 URL 兑换 逾期 失效 建设银行,奖励
1905,建行 喜讯 通知 您 的 账户 已 满 DIGIT 积分 可兑换 的 现金 请 登录 手机网 URL 查询 兑换 逾期 失效 建行 银行,奖励
1906,尊敬 的 用户 您好 您 在 我行 帐户 积分 己 满 一万 可兑换 DIGIT 元 现金 礼包 请 登陆 URL 查询 兑换 逾期 清零 工商银行,奖励
1907,尊敬 的 工行 用户 您好 您 的 电子 密码 器 将 于 次日 失效 请 及时 登陆 我行 网站 URL 进行 升级 给 您 带来 不便 敬请 谅解 工商银行,奖励
1908,尊敬 的 用户 截至 DIGIT DIGIT 您 账户 积分 已 满 万 可兑换 的 现金 条件 请 登陆 URL 查询 工商银行,奖励
1909,尊敬 的 工行 用户 您 办理 的 网银 电子 密码 器 将 于 今日 过期 请 即时 登录 URL 进行 升级 维护 给 您 带来 不便 敬请 谅解 工商银行,奖励
1910,尊敬 的 建行 用户 您 的 账户 已 满 DIGIT 积分 可兑换 的 现金 请 登陆 URL 兑换 领取 逾期 无效 建设银行,奖励
1911,敬 的 建行 用户 您 账户 已 满 万 积分 可兑换 的 现金 请登入 手机网 URL 查询 兑换 逾期 失效 建设银行,奖励
1912,建行 喜讯 通知 您 账 已 满 DIGIT 积分 可兑换 的 现金 请 于 今日 及时 登录 手机网 URL 查询 兑现 逾期 失效 建设银行,奖励
1913,紧急通知 据 法规 公布 实施 NAME 实名制 请 于 今日 登录 我行 手机网 URL 补录 信息 未 补录 NAME 将 被 限制 使用 工商银行,紧迫
1914,尊敬 的 客户 您 账户 已 满 DIGIT 积分 可兑换 的 现金 请 登陆 手机网 URL 查询 兑换 逾期 失效 建设银行,奖励
1915,尊敬 的 工行 用户 您 的 电子 密码 器 认证 将 于 次日 过期 请 即时 登陆 我行 管理 网站 URL 进行 证书 校验 工商银行,奖励
1916,尊敬 的 建行 用户 您 的 积分 已 满 DIGIT 可兑换 的 现金 请 登录 手机 银行 官网 URL 查询 兑换 逾期 失效 建设银行,奖励
1917,尊敬 的 PLACE 用户 您 的 账户 获得 一笔 工行 理财金 请 及时 登录 我行 网址 URL 查询 领取 逾期 失效 工商银行,奖励
1918,尊敬 的 工行 用户 您 的 电子 密码 器 将 于 次日 过期 请 即时 登录 我行 网站 URL 升级 给 您 带来 不便 敬请 谅解 工商银行,奖励
1919,尊敬 的 NAME 您 的 信用卡 因 违规操作 逾期 未 还 我行 已 临时 凍结 您 的 信用卡 如 需 恢复正常 使用 请 致电 DIGIT CELLPHONE 华夏银行,冒充熟人
1920,尊敬 的 工行 用户 您 的 账户 累计 积分 即将 逾期 清空 请 立即 点击 URL 兑换 元 现金 工商银行,奖励
1921,尊敬 的 NAME 国民 您 的 信用卡 因 违规操作 逾期 未 还 我行 已 凍结 您 的 信用卡 如 需 恢复正常 使用 请 致电 DIGIT CELLPHONE 办理 中信银行,冒充熟人
1922,尊敬 的 NAME 您好 介于 您 近期 消费 记录 为 防止 套现 您 的 信用卡 将 被 冻结 请 联系 客服热线 DIGIT CELLPHONE 办理 解冻 交通银行,冒充熟人
1923,尊敬 的 工行 用户 您 的 网银 将 于 次日 失效 请 及时 登陆 我行 网站 URL 进行 升级 维护 给 您 带来 不便 敬请 谅解 工商银行,紧迫
1924,尊敬 的 用户 您 的 NAME 积分 已 满 可兑换 现金 DIGIT 元 请登入 URL 领取 逾期 积分 清零 工商银行,奖励
1925,中国银行 尊敬 的 中国银行 信用卡 用户 我行 邀请 您 提高 您 的 信用卡 固定 额度 请 进入 URL 填写 申请,奖励
1926,尊敬 的 工行 用户 您 办理 的 电子 密码 器 将 于 今日 失效 请 及时 登录 URL 进行 升级 激活 给 您 带来 不便 敬请 谅解 工商银行,奖励
1927,中国银行 尊敬 的 中国银行 信用卡 用户 我行 邀请 您 提高 您 的 信用卡 固定 额度 请 进入 URL 填写 申请,奖励
1928,紧急通知 您 的 工行 网银 将 于 今日 冻结 请 立即 登入 我行 手机 站 URL 进行 证书 效验 以免 失效 给 您 带来 不便 敬请 谅解 工商银行,紧迫
1929,尊敬 的 建行 客户 您 的 帐户 积分 已 满 一万 可 兑现 换 的 现金 详情请 用 手机 登陆 URL 查询 兑换 逾期 清零 建设银行,奖励
1930,尊敬 的 工行 用户 您 的 积分 已 达到 可兑换 DIGIT 元 现金 请 登录 掌上 移动 PLACE URL 根据 提示 激活 领取 PLACE 移,奖励
1931,尊敬 的 用户 您好 您 的 工银 密码 器 将 于 今日 失效 请 务必 手机 登录 我行 网址 URL 重新 激活 使用 如 有 不便 敬请 谅解 工商银行,冒充权威机构
1932,尊敬 的 工商 用户 您 的 工银 电子 密码 器 于 今日 失效 请 即时 登入 URL 重新 激活 使用 给 您 带来 不便 敬请 谅解 工商银行,奖励
1933,尊敬 的 建行 信用卡 用户 您 的 账户 已 满 万 积分 可兑换 的 现金 请 登录 URL 兑换 逾期 失效 建设银行,奖励
1934,尊敬 的 建行 用户 您 账户 已 累计 万 积分 可兑换 的 现金 请登入 手机网 URL 查询 兑换 逾期 失效 建设银行,奖励
1935,尊敬 的 客户 您 的 招行 积分 可兑换 DIGIT 元 现金 请 用 手机 登录 URL 查询 兑换 逾期 失效 招商银行,奖励
1936,尊敬 的 用户 您 的 工银 密码 器 于 今日 过期 失效 请 您 及时 登录 我行 网站 URL 在线 激活 给 您 带来 不便 敬请 谅解 工商银行,奖励
1937,尊敬 的 工行 用户 您 当前 的 NAME 积分 已 达 兑换 DIGIT 元 现金 请 及时 登录 我行 网站 URL 兑换 领取 中国银行,冒充熟人
1938,紧急通知 您 的 密码 器 即将 过期 冻结 请 登录 官方 手机网 URL 重新 激活 工商银行,紧迫
1939,尊敬 的 用户 您 的 网银 将 于 次日 失效 请 及时 用 手机 登入 URL 重新 激活 使用 给 您 带来 不便 敬请 谅解 工商银行,紧迫
1940,尊敬 的 邮储 用户 您 的 手机 银行 客户端 即将 失效 请 立即 登入 我行 网站 URL 进行 激活 升级 请谅解 邮政储蓄,奖励
1941,尊敬 的 建行 用户 您 的 账户 已 满 DIGIT 积分 可兑换 的 现金 请 登录 手机 银行 网 URL 查询 兑换 逾期 失效 建设,奖励
1942,尊敬 的 用户 我行 将 开展 个人信息 核实 认证 请 登陆 URL 按 提示 核实 未 核实 账户 将 于 今日 点 冻结 工商银行,奖励
1943,尊敬 的 工行 用户 您 的 电子 密码 器 将 于 次日 失效 请速 登入 我行 URL 网站 进行 升级 给 您 带来 不便 敬请 谅解 工商银行,奖励
1944,尊敬 的 建行 客户 您 使用 我行 账户 已 满 一万 积分 可兑换 的 现金 请 登陆 手机 访问 URL 查询 兑换 预期 失效 建设银行,奖励
1945,尊敬 的 建行 信用卡 用户 您 的 账户 已 满 万 积分 可兑换 的 现金 请登入 手机网 URL 兑换 逾期 失效 建设银行,奖励
1946,尊敬 的 用户 根据 您 的 个人信用 记录 综合 评分 您 名下 信用卡 可 办理 提升 额度 业务 如 需 办理 请 用 手机 登入 URLcn,奖励
1947,尊敬 的 建行 用户 您 的 帐户 已 满 一万 积分 可 兑现 换 的 现金 请 使用 手机 登 URL 查询 兑换 逾期 失效 建设银行,奖励
1948,招行 紧急通知 您 的 手机 银行 于 今日 失效 请 立即 登录 我行 网址 URL 重新 验证 逾期 NAME 作废 处理 招商银行,紧迫
1949,尊敬 的 建行 用户 您 的 账户 积分 已 满 万 请 立即 登陆 URL 兑换 DIGIT 元 现金 礼品 逾期 清零 建设银行,奖励
1950,尊敬 的 工行 用户 您 的 工银 密码 器 将 于 次日 过期 失效 请 登陆 我行 网站 URL 进行 升级 维护 如 有 不便 敬请 谅解 工商银行,奖励
1951,尊敬 的 建行 用户 您 的 消费 积分 请 登录 手机 银行 官网 URL,奖励
1952,尊敬 的 建行 用户 您 的 账户 已 满 一万 积分 可兑换 的 现金 请 使用 手机 登陆 URL 查询 兑换 逾期 失效 建设银行,奖励
1953,建行 喜讯 通知 您 账户 已 满 DIGIT 积分 可兑换 DIGIT 的 现金 请 登录 手机网 URL 查询 兑换 逾期 失效 中国建设银行,奖励
1954,尊敬 的 农行 用户 您 的 账户 已 满 DIGIT 积分 可兑换 的 现金 请 登录 手机网 URL 查询 兑换 逾期 失效 农业银行,奖励
1955,尊敬 的 工行 用户 由于 系统升级 您 的 密码 器 将 于 今日 失效 请速 登入 URL 进行 防护 升级 给 您 带来 不便 敬请 谅解 工商银行,奖励
1956,尊敬 的 交行 用户 根据 您 在 交通银行 的 信用 记录 您 的 信用卡 已 满足 提额 条件 请 手机 登入 URL 进行 办理 交通银行,奖励
1957,尊敬 的 客户 您好 您 在 我行 积分 已 满 DIGIT 可兑换 现金 请 手机 登陆 URL 查询 兑换 逾期 失效 工商银行,奖励
1958,尊敬 的 客户 根据 你 的 个人信息 记录 综合 评分 你 名下 信用卡 可 办理 提升 额度 业务 如 需 办理 请 用 手机 登入 URLcn,奖励
1959,尊敬 的 建行 客户 您 的 账户 已 满 一万 积分 可兑换 的 现金 请 登录 我行 手机网 URL 查询 兑换 逾期 失效 建设银行,奖励
1960,尊敬 的 建行 用户 您 账户 已 累积 万 积分 请登入 手机网 URL 查询 兑换 逾期 失效 建设银行,奖励
1961,尊敬 的 建行 用户 你 当前 帐户 积分 已 可兑换 DIGIT 元 现金 请登入 手机网 URL 查询 兑换 逾期 清零 建设银行,奖励
1962,尊敬 的 工行 用户 您 的 电子 密码 器 将 于 今日 过期 失效 请 登录 我行 网站 URL 升级 给 您 带来 不便 敬请 谅解 工商银行,奖励
1963,尊敬 的 工行 用户 您 办理 的 网银 电子 密码 器 将 于 今日 过期 请 即时 登录 URL 进行 升级 激活 给 您 带来 的 不便 敬请 谅解 工商银行,冒充权威机构
1964,尊敬 的 工行 用户 您 的 电子 密码 器 将 于 次日 失效 请 尽快 登陆 官网 URL 进行 升级 给 您 带来 不便 敬请 谅解 工商银行,奖励
1965,紧急通知 您 的 工行 网银 将 于 今日 冻结 请 及时 登入 我行 手机 网站 URL 进行 证书 效验 以免 失效 带来 不便 敬请 谅解 工商银行,紧迫
1966,尊敬 的 工行 用户 您 的 电子 密码 器 将 于 次日 失效 请 立即 登录 我行 URL 进行 升级 以免 影响 NAME 正常 使用 工商银行,奖励
1967,尊敬 的 客户 您 使用 我行 帐号 已 满 DIGIT 的 积分 可兑换 的 现金 请 登录 手机 URL 查询 兑换 建设银行,奖励
1968,尊敬 的 邮政 用户 您 的 手机 银行 将 于 今日 过期 请 立即 登陆 我行 网站 URL 激活 升级 给 您 带来 不便 敬请 谅解 邮政 银行,奖励
1969,尊敬 的 客户 您 的 工银 电子 密码 器 将 于 次日 失效 请登入 我行 手机 网站 URL 进行 校准 激活 工商银行,奖励
1970,尊敬 的 建行 用户 您 的 账户 已 满 DIGIT 积分 可兑换 的 现金 请 登录 手机网 URL 建设银行,奖励
1971,尊敬 的 用户 您 的 工银 密码 器 将 于 今日 停用 请 务必 手机 登陆 我行 网址 URL 重新 激活 使用 如 有 不便 敬请 谅解 工商银行,冒充权威机构
1972,尊敬 的 工行 用户 您 的 账户 积分 即将 失效 请 及时 访问 URL 进行 兑换 元 现金 工商银行,奖励
1973,建行 喜讯 通知 您 账户 已 满 DIGIT 积分 可兑换 的 现金 请到 URL 查看 查询 兑换 逾期 失效 建设银行,奖励
1974,建行 喜讯 通知 您 账户 已 满 DIGIT 积分 可兑换 DIGIT 的 现金 请 登录 建行 手机网 URL 查询 兑换 逾期 失效 建设银行,奖励
1975,中国银行 尊敬 的 中国银行 信用卡 用户 我行 邀请 您 提高 您 的 信用卡 固定 额度 请 进入 URL 填写 申请,奖励
1976,尊敬 的 用户 您 的 工银 密码 器 将 于 今日 失效 请 务必 手机 登陆 我行 网址 URL 重新 激活 使用 如 有 不便 敬请 谅解 工商银行,冒充权威机构
1977,尊敬 的 建行 用户 您 的 账户 积分 已 满 万 可兑换 现金 礼品 请 立即 登陆 URL 查询 兑换 逾期 清零 建设银行,奖励
1978,尊敬 的 用户 您 的 个人账户 积分 可兑换 元 请 登陆 URL 按 提示 领取 逾期 失效 工商银行,奖励
1979,中国银行 尊敬 的 中国银行 信用卡 用户 我行 邀请 您 提高 您 的 信用卡 固定 额度 请 进入 URL 填写 申请,奖励
1980,尊敬 的 建行 用户 您 在 我行 帐户 积分 巳 满 万 可兑换 的 现金 请 及时 登陆 URL 查询 兑换 逾期 清零 建设银行,奖励
1981,尊敬 的 NAME 勇 您好 介于 您 近期 消费 记录 为 防止 套现 您 的 信用卡 将 被 冻结 请 联系 客服热线 DIGIT CELLPHONE 办理 解冻 浦发银行,冒充熟人
1982,尊敬 的 NAME 安全 您 的 信用卡 因 违规操作 逾期 未 还 我行 已 凍结 您 的 信用卡 如 需 恢复正常 使用 请 致电 DIGIT CELLPHONE 办理 招商银行,奖励
1983,紧急通知 尊敬 的 工行 用户 您 的 电子 密码 器 即将 失效 请 立即 登入 我行 手机 网站 URL 在线 激活 给 您 带来 不便 敬请 谅解 工商银行,紧迫
1984,尊敬 的 NAME 您 的 信用卡 因 违规操作 逾期 未 还 我行 已 临时 凍结 您 的 信用卡 如 需 恢复正常 使用 请 致电 DIGIT CELLPHONE 招商银行,冒充熟人
1985,尊敬 的 建行 用户 您 的 建行 积分 已 满 DIGIT 分 可兑换 的 现金 请登入 URL 兑换 逾期 失效 建设银行,奖励
1986,尊敬 的 用户 您 的 网银 将 于 次日 失效 请 即时 用 手机 登陆 URL 进行 实名 补录 确保 网银 可 正常 使用 感谢您 的 支持 工商银行,紧迫
1987,尊敬 的 建行 用户 你 的 账号 已 满 DIGIT 积分 可兑换 的 现在 请 登录 手机网 URL 查询 兑换 逾期 失效 建行 银行,奖励
1988,尊敬 的 邮政 用户 您 的 手机 银行 将 于 今日 失效 请 及时 登录 URL 进行 激活 激活 成功 有 机会 领取 千元 现金 礼包 PLACE 邮政储蓄,奖励
1989,尊敬 的 用户 您 在 我行 账户 已 满 DIGIT 积分 可兑换 DIGIT 元 请 手机 URL 查询 兑换 逾期 失效 建设银行,奖励
1990,尊敬 的 客户 您 在 我行 的 账户 已 满 DIGIT 积分 可兑换 的 现金 请 通过 手机 登陆 我行 手机 银行 URL 查询 兑换 建设银行,奖励
1991,尊敬 的 网银 用户 您 的 工银 密码 器 将 于 次日 失效 请 立即 登陆 我行 网站 URL 进行 升级 给 您 带来 不便 经 请谅解 工商银行,奖励
1992,尊敬 的 PLACE 客户 您 的 用卡 状态 良好 可 自助 在线 提额 系统 详情请 登录 URL 官网 自助 申请 中国银联,冒充熟人
1993,尊敬 的 建行 用户 您 的 账户 已 满 一万 积分 可 兑现 换 的 现金 请 使用 手机 登 URL 查询 兑换 逾期 失效 建设银行,奖励
1994,尊敬 的 客户 您 的 NAME 积分 已 满请 登陆 我行 手机 网站 URL 进行 兑换 DIGIT 元 现金 逾期 积分 清零 交通银行,冒充熟人
1995,尊敬 的 工行 用户 您 的 工银 密码 器 于 今日 失效 过期 请 立即 登陆 我行 URL 在线 升级 给 你 带来 不便 敬请 谅解 工商银行,奖励
1996,尊敬 的 工行 用户 您 的 工银 密码 器 于 今日 失效 过期 请 登陆 我行 官网 URL 升级 激活 给 您 带来 不便 敬请 谅解 工商银行,奖励
1997,尊敬 的 工行 用户 您 的 网银 今日 即将 失效 请 尽快 登入 我行 手机 网站 URL 重新 激活 感谢您 的 理解 与 配合 工商银行,奖励
1998,尊敬 的 用户 您 的 网银 积分 已 满足 礼金 兑换 DIGIT 元 条件 请 即时 登陆 URL 兑换 根据 提示 领取 逾期 不于 兑换 工商银行,奖励
