LABEL,TEXT,URL,EMAIL,PHONE,CLEANED_TEXT,HAS_URL,HAS_EMAIL,HAS_PHONE,TOKENIZED_TEXT,prediction
2.0,Natalja (25/F) is inviting you to be her friend.  See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,yes,No,yes,natalja 25f is inviting you to be her friend  see her wwwsmsacunatphonenumber stop send stop frnd to phonenumber,False,False,False,"['natalja', '25f', 'is', 'inviting', 'you', 'to', 'be', 'her', 'friend', 'see', 'her', 'wwwsmsacunatphonenumber', 'stop', 'send', 'stop', 'frnd', 'to', 'phonenumber']",trust
2.0,"Todays Vodafone numbers ending 5347 are selected to receive a Rs.2,00,000 award. If you have a match please call 6299257179 quoting claim code 2041 standard rates apply",No,No,yes,todays vodafone numbers ending phonenumber are selected to receive a rs200phonenumber award if you have a match please call phonenumber quoting claim code phonenumber standard rates apply,False,False,False,"['todays', 'vodafone', 'numbers', 'ending', 'phonenumber', 'are', 'selected', 'to', 'receive', 'a', 'rs200phonenumber', 'award', 'if', 'you', 'have', 'a', 'match', 'please', 'call', 'phonenumber', 'quoting', 'claim', 'code', 'phonenumber', 'standard', 'rates', 'apply']",incentives
2.0,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 8927307655 Now! ",No,No,yes,dear v0daf0ne customeryou are a 500phonenumber winner of guaranteed caller prize this is our final attempt to contact you to claim call phonenumber now ,False,False,False,"['dear', 'v0daf0ne', 'customeryou', 'are', 'a', '500phonenumber', 'winner', 'of', 'guaranteed', 'caller', 'prize', 'this', 'is', 'our', 'final', 'attempt', 'to', 'contact', 'you', 'to', 'claim', 'call', 'phonenumber', 'now']",urgency
2.0,WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 8927307655,No,No,yes,we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonenumber,False,False,False,"['we', 'will', 'hold', 'your', 'paytm', 'amount', 'after', 'sometime', 'complete', 'your', 'paytm', 'kyc', 'paytm', 'office', 'ph', 'phonenumber']",authority
2.0,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,No,No,yes,private your phonenumber account statement for shows phonenumber unredeemed s i m points call phonenumber identifier code phonenumber expires 211104,False,False,False,"['private', 'your', 'phonenumber', 'account', 'statement', 'for', 'shows', 'phonenumber', 'unredeemed', 's', 'i', 'm', 'points', 'call', 'phonenumber', 'identifier', 'code', 'phonenumber', 'expires', '211104']",trust
2.0,"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 7679046492 to claim",No,No,yes,dear customeruve been selected to stay in f1ve star hotels  for t0days draw holiday valued at inr 500phonenumberdial phonenumber to claim,False,False,False,"['dear', 'customeruve', 'been', 'selected', 'to', 'stay', 'in', 'f1ve', 'star', 'hotels', 'for', 't0days', 'draw', 'holiday', 'valued', 'at', 'inr', '500phonenumberdial', 'phonenumber', 'to', 'claim']",incentives
2.0,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",No,No,yes,uve been selected to stay in 1 of phonenumber top british hotels  for nothing holiday valued at phonenumber dial phonenumber to claim  national rate call bxphonenumber sw73ss,False,False,False,"['uve', 'been', 'selected', 'to', 'stay', 'in', '1', 'of', 'phonenumber', 'top', 'british', 'hotels', 'for', 'nothing', 'holiday', 'valued', 'at', 'phonenumber', 'dial', 'phonenumber', 'to', 'claim', 'national', 'rate', 'call', 'bxphonenumber', 'sw73ss']",incentives
2.0,"To cancel this order you should visit http/aetacms.com/.cas/auo.html/redirect-aopis.it�to review your details. if you need additional help, contact Apple Support.",yes,No,No,to cancel this order you should visit url review your details if you need additional help contact apple support,False,False,False,"['to', 'cancel', 'this', 'order', 'you', 'should', 'visit', 'url', 'review', 'your', 'details', 'if', 'you', 'need', 'additional', 'help', 'contact', 'apple', 'support']",impersonation
2.0,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",No,No,yes,congratulations thanks to a good friend u have won the 2phonenumber xmas prize 2 claim is easy just call phonenumber now only 10p per minute btnationalrate,False,False,False,"['congratulations', 'thanks', 'to', 'a', 'good', 'friend', 'u', 'have', 'won', 'the', '2phonenumber', 'xmas', 'prize', '2', 'claim', 'is', 'easy', 'just', 'call', 'phonenumber', 'now', 'only', '10p', 'per', 'minute', 'btnationalrate']",incentives
2.0,"GOV.UK ALERT CORONAVIRUS It has come to our attention that you have been out of the house more than once. Due to this irresponsible behaviour, we are issuing you a formal warning and �250 fine. If this continues, the fine could increase to a maximum of �5000 and/or an arrest. Payment will be taken automatically out of your account. Call 0800345 9999 for any enquiries or to appeal.",No,No,No,govuk alert coronavirus it has come to our attention that you have been out of the house more than once due to this irresponsible behaviour we are issuing you a formal warning and phonenumber fine if this continues the fine could increase to a maximum of phonenumber andor an arrest payment will be taken automatically out of your account call phonenumber phonenumber for any enquiries or to appeal,False,False,False,"['govuk', 'alert', 'coronavirus', 'it', 'has', 'come', 'to', 'our', 'attention', 'that', 'you', 'have', 'been', 'out', 'of', 'the', 'house', 'more', 'than', 'once', 'due', 'to', 'this', 'irresponsible', 'behaviour', 'we', 'are', 'issuing', 'you', 'a', 'formal', 'warning', 'and', 'phonenumber', 'fine', 'if', 'this', 'continues', 'the', 'fine', 'could', 'increase', 'to', 'a', 'maximum', 'of', 'phonenumber', 'andor', 'an', 'arrest', 'payment', 'will', 'be', 'taken', 'automatically', 'out', 'of', 'your', 'account', 'call', 'phonenumber', 'phonenumber', 'for', 'any', 'enquiries', 'or', 'to', 'appeal']",authority
2.0,"Nationwide has noticed your debit card was recently used on 23-05-2012 11:04:43, at APPLE ONLINE STORE for 1920.00 GBP If not you please urgently call fraud prevention on 03303800233 or Intl +443303800231. Do not reply by SMS http://www.nationwide.co.uk/",No,No,yes,nationwide has noticed your debit card was recently used on 2305phonenumber 110443 at apple online store for phonenumber00 gbp if not you please urgently call fraud prevention on phonenumber or intl phonenumber do not reply by sms url,False,False,False,"['nationwide', 'has', 'noticed', 'your', 'debit', 'card', 'was', 'recently', 'used', 'on', '2305phonenumber', '110443', 'at', 'apple', 'online', 'store', 'for', 'phonenumber00', 'gbp', 'if', 'not', 'you', 'please', 'urgently', 'call', 'fraud', 'prevention', 'on', 'phonenumber', 'or', 'intl', 'phonenumber', 'do', 'not', 'reply', 'by', 'sms', 'url']",urgency
2.0,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,No,No,yes,you have won a nokia phonenumberi this is what you get when you win our free auction to take part send nokia to phonenumber now hgsuitephonenumber2lands roww1jhl 16,False,False,False,"['you', 'have', 'won', 'a', 'nokia', 'phonenumberi', 'this', 'is', 'what', 'you', 'get', 'when', 'you', 'win', 'our', 'free', 'auction', 'to', 'take', 'part', 'send', 'nokia', 'to', 'phonenumber', 'now', 'hgsuitephonenumber2lands', 'roww1jhl', '16']",authority
2.0,"Todays Vodafone numbers ending 7148 are selected to receive a Rs.2,00,000 award. If you have a match please call 7679046492 quoting claim code 7834 standard rates apply",No,No,yes,todays vodafone numbers ending phonenumber are selected to receive a rs200phonenumber award if you have a match please call phonenumber quoting claim code phonenumber standard rates apply,False,False,False,"['todays', 'vodafone', 'numbers', 'ending', 'phonenumber', 'are', 'selected', 'to', 'receive', 'a', 'rs200phonenumber', 'award', 'if', 'you', 'have', 'a', 'match', 'please', 'call', 'phonenumber', 'quoting', 'claim', 'code', 'phonenumber', 'standard', 'rates', 'apply']",incentives
2.0,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",No,No,yes,congratulations thanks to a good friend u have won the 2phonenumber xmas prize 2 claim is easy just call phonenumber now only 10p per minute btnationalrate,False,False,False,"['congratulations', 'thanks', 'to', 'a', 'good', 'friend', 'u', 'have', 'won', 'the', '2phonenumber', 'xmas', 'prize', '2', 'claim', 'is', 'easy', 'just', 'call', 'phonenumber', 'now', 'only', '10p', 'per', 'minute', 'btnationalrate']",incentives
2.0,"	Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",yes,No,No,	dear voucher holder to claim this weeks offer at your pc please go to url tscs apply,False,False,False,"['dear', 'voucher', 'holder', 'to', 'claim', 'this', 'weeks', 'offer', 'at', 'your', 'pc', 'please', 'go', 'to', 'url', 'tscs', 'apply']",incentives
2.0,Friendly reminder- don't forget to confirm your SAM update from the other day!�http://rghst.rocks/ GBs630y,yes,No,No,friendly reminder dont forget to confirm your sam update from the other dayurl gbsphonenumbery,False,False,False,"['friendly', 'reminder', 'dont', 'forget', 'to', 'confirm', 'your', 'sam', 'update', 'from', 'the', 'other', 'dayurl', 'gbsphonenumbery']",authority
2.0,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,No,No,yes,hi if ur lookin 4 saucy daytime fun wiv busty married woman am free all next week chat now 2 sort time phonenumber janinexx calls1minmobsmorelkpoboxphonenumberhp51fl,False,False,False,"['hi', 'if', 'ur', 'lookin', '4', 'saucy', 'daytime', 'fun', 'wiv', 'busty', 'married', 'woman', 'am', 'free', 'all', 'next', 'week', 'chat', 'now', '2', 'sort', 'time', 'phonenumber', 'janinexx', 'calls1minmobsmorelkpoboxphonenumberhp51fl']",incentives
2.0,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",No,No,yes,someone u know has asked our dating service 2 contact you cant guess who call phonenumber now all will be revealed pobox 6 ls15hb phonenumberp ,False,False,False,"['someone', 'u', 'know', 'has', 'asked', 'our', 'dating', 'service', '2', 'contact', 'you', 'cant', 'guess', 'who', 'call', 'phonenumber', 'now', 'all', 'will', 'be', 'revealed', 'pobox', '6', 'ls15hb', 'phonenumberp']",urgency
2.0,"Dear Customer Your order of 42.84 Euro has been approved if you didnt purchased anything or it you believe an unauthorized person has accessed your account, please access the link below http:/95.141.32.7:81/orders.aspx",No,No,No,dear customer your order of 4284 euro has been approved if you didnt purchased anything or it you believe an unauthorized person has accessed your account please access the link below url,False,False,False,"['dear', 'customer', 'your', 'order', 'of', '4284', 'euro', 'has', 'been', 'approved', 'if', 'you', 'didnt', 'purchased', 'anything', 'or', 'it', 'you', 'believe', 'an', 'unauthorized', 'person', 'has', 'accessed', 'your', 'account', 'please', 'access', 'the', 'link', 'below', 'url']",authority
2.0,"Dear customer your PAY2TMKYC has been expired, It�s will be bl0cked within 24 hour, please contact customer! Care ph� 7044518857 immediately to verify",No,No,yes,dear customer your pay2tmkyc has been expired its will be bl0cked within 24 hour please contact customer care ph phonenumber immediately to verify,False,False,False,"['dear', 'customer', 'your', 'pay2tmkyc', 'has', 'been', 'expired', 'its', 'will', 'be', 'bl0cked', 'within', '24', 'hour', 'please', 'contact', 'customer', 'care', 'ph', 'phonenumber', 'immediately', 'to', 'verify']",urgency
2.0,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,No,No,yes,update_now  12mths half price orange line rental phonenumberminscall mobileupd8 on phonenumber or call2optoutj5q,False,False,False,"['update_now', '12mths', 'half', 'price', 'orange', 'line', 'rental', 'phonenumberminscall', 'mobileupd8', 'on', 'phonenumber', 'or', 'call2optoutj5q']",incentives
2.0,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,yes,No,yes,goldviking 29m is inviting you to be his friend reply yesphonenumber or nophonenumber see him wwwsmsacugoldviking stop send stop frnd to phonenumber,False,False,False,"['goldviking', '29m', 'is', 'inviting', 'you', 'to', 'be', 'his', 'friend', 'reply', 'yesphonenumber', 'or', 'nophonenumber', 'see', 'him', 'wwwsmsacugoldviking', 'stop', 'send', 'stop', 'frnd', 'to', 'phonenumber']",authority
2.0,Promotion Number: 8714714 - UR awarded a City Break and  a £200 Summer Shopping spree. 08718738034,No,No,yes,promotion number phonenumber  ur awarded a city break and  a phonenumber summer shopping spree phonenumber,False,False,False,"['promotion', 'number', 'phonenumber', 'ur', 'awarded', 'a', 'city', 'break', 'and', 'a', 'phonenumber', 'summer', 'shopping', 'spree', 'phonenumber']",incentives
2.0,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",No,No,yes,urgent ur awarded a complimentary trip to eurodisinc trav acoentry41 or phonenumber to claim txt dis to phonenumber 186150morefrmmob shracomorsglsuplt10 ls1 3aj,False,False,False,"['urgent', 'ur', 'awarded', 'a', 'complimentary', 'trip', 'to', 'eurodisinc', 'trav', 'acoentry41', 'or', 'phonenumber', 'to', 'claim', 'txt', 'dis', 'to', 'phonenumber', '186150morefrmmob', 'shracomorsglsuplt10', 'ls1', '3aj']",urgency
2.0,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",No,No,yes,todays offer claim ur phonenumber worth of discount vouchers text yes to phonenumber now savamob member offers mobile t cs phonenumber 300 sub 16  unsub reply x,False,False,False,"['todays', 'offer', 'claim', 'ur', 'phonenumber', 'worth', 'of', 'discount', 'vouchers', 'text', 'yes', 'to', 'phonenumber', 'now', 'savamob', 'member', 'offers', 'mobile', 't', 'cs', 'phonenumber', '300', 'sub', '16', 'unsub', 'reply', 'x']",incentives
2.0,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. ",No,No,yes,this is the 2nd time we have tried 2 contact u u have won the phonenumber pound prize 2 claim is easy call phonenumber now only 10p per min ,False,False,False,"['this', 'is', 'the', '2nd', 'time', 'we', 'have', 'tried', '2', 'contact', 'u', 'u', 'have', 'won', 'the', 'phonenumber', 'pound', 'prize', '2', 'claim', 'is', 'easy', 'call', 'phonenumber', 'now', 'only', '10p', 'per', 'min']",urgency
2.0,"Please call our customer service representative on FREEPHONE 0808 145 5645 between 9am-11pm as you have WON a guaranteed INR 5,00,000 cash  prize!",No,No,yes,please call our customer service representative on freephone phonenumber phonenumber phonenumber between 9am11pm as you have won a guaranteed inr 500phonenumber cash  prize,False,False,True,"['please', 'call', 'our', 'customer', 'service', 'representative', 'on', 'freephone', 'phonenumber', 'phonenumber', 'phonenumber', 'between', '9am11pm', 'as', 'you', 'have', 'won', 'a', 'guaranteed', 'inr', '500phonenumber', 'cash', 'prize']",urgency
2.0,	YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364312 to collect your award which you are selected to receive as a valued mobile customer.,No,No,yes,	you are chosen to receive a phonenumber award pls call claim number phonenumber to collect your award which you are selected to receive as a valued mobile customer,False,False,False,"['you', 'are', 'chosen', 'to', 'receive', 'a', 'phonenumber', 'award', 'pls', 'call', 'claim', 'number', 'phonenumber', 'to', 'collect', 'your', 'award', 'which', 'you', 'are', 'selected', 'to', 'receive', 'as', 'a', 'valued', 'mobile', 'customer']",incentives
2.0,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,No,No,yes,forwarded from phonenumberplease call phonenumber immediately as there is an urgent message waiting for you,False,False,False,"['forwarded', 'from', 'phonenumberplease', 'call', 'phonenumber', 'immediately', 'as', 'there', 'is', 'an', 'urgent', 'message', 'waiting', 'for', 'you']",urgency
2.0,	Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,yes,No,No,	free msg ringtonefrom url widelivecomindex wmlid1b6a5ecef91ff9phonenumberfirsttrue18phonenumberjul05,False,False,False,"['free', 'msg', 'ringtonefrom', 'url', 'widelivecomindex', 'wmlid1b6a5ecef91ff9phonenumberfirsttrue18phonenumberjul05']",urgency
2.0,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,No,No,yes,tmobile customer you may now claim your free camera phone upgrade  a pay  go sim card for your loyalty call on phonenumber phonenumber phonenumberoffer ends 28thfebtcs apply,False,False,True,"['tmobile', 'customer', 'you', 'may', 'now', 'claim', 'your', 'free', 'camera', 'phone', 'upgrade', 'a', 'pay', 'go', 'sim', 'card', 'for', 'your', 'loyalty', 'call', 'on', 'phonenumber', 'phonenumber', 'phonenumberoffer', 'ends', '28thfebtcs', 'apply']",incentives
2.0,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,yes,No,No,url widelivecomindex wmlidphonenumberad0aphonenumberfirsttruec c ringtone,False,False,False,"['url', 'widelivecomindex', 'wmlidphonenumberad0aphonenumberfirsttruec', 'c', 'ringtone']",urgency
2.0,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,No,No,yes,great news call freefone phonenumber to claim your guaranteed phonenumber cash or phonenumber gift speak to a live operator now,False,False,False,"['great', 'news', 'call', 'freefone', 'phonenumber', 'to', 'claim', 'your', 'guaranteed', 'phonenumber', 'cash', 'or', 'phonenumber', 'gift', 'speak', 'to', 'a', 'live', 'operator', 'now']",incentives
2.0,"Congrats 2 mobile 3G Videophones R yours. call 09063458120 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. ",No,No,yes,congrats 2 mobile 3g videophones r yours call phonenumber now videochat wid ur mates play java games dload polyph music noline rentl ,False,False,False,"['congrats', '2', 'mobile', '3g', 'videophones', 'r', 'yours', 'call', 'phonenumber', 'now', 'videochat', 'wid', 'ur', 'mates', 'play', 'java', 'games', 'dload', 'polyph', 'music', 'noline', 'rentl']",authority
2.0,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,No,No,yes,had your mobile 11 months or more u r entitled to update to the latest colour mobiles with camera for free call the mobile update co free on phonenumber,False,False,False,"['had', 'your', 'mobile', '11', 'months', 'or', 'more', 'u', 'r', 'entitled', 'to', 'update', 'to', 'the', 'latest', 'colour', 'mobiles', 'with', 'camera', 'for', 'free', 'call', 'the', 'mobile', 'update', 'co', 'free', 'on', 'phonenumber']",authority
2.0,"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been De-Activated. To Re-Activate call customer care for help 07068796424 now.",No,No,yes,atm blockdear customer due to our system upgrade your atm card has just been deactivated to reactivate call customer care for help phonenumber now,False,False,False,"['atm', 'blockdear', 'customer', 'due', 'to', 'our', 'system', 'upgrade', 'your', 'atm', 'card', 'has', 'just', 'been', 'deactivated', 'to', 'reactivate', 'call', 'customer', 'care', 'for', 'help', 'phonenumber', 'now']",authority
2.0,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,No,No,yes,you are a winner u have been specially selected 2 receive phonenumber cash or a 4 holiday flights inc speak to a live operator 2 claim phonenumber,False,False,False,"['you', 'are', 'a', 'winner', 'u', 'have', 'been', 'specially', 'selected', '2', 'receive', 'phonenumber', 'cash', 'or', 'a', '4', 'holiday', 'flights', 'inc', 'speak', 'to', 'a', 'live', 'operator', '2', 'claim', 'phonenumber']",incentives
2.0,"	SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",yes,No,No,	sms ac blind date 4u rodds1 is 21m from aberdeen united kingdom check him out url sms acwicmb3cktz8r74 no blind dates send hide,False,False,False,"['sms', 'ac', 'blind', 'date', '4u', 'rodds1', 'is', '21m', 'from', 'aberdeen', 'united', 'kingdom', 'check', 'him', 'out', 'url', 'sms', 'acwicmb3cktz8r74', 'no', 'blind', 'dates', 'send', 'hide']",urgency
2.0,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,No,No,yes,urgent we are trying to contact you last weekends draw shows that you have won a phonenumber prize guaranteed call phonenumber claim code k61 valid 12hours only,False,False,False,"['urgent', 'we', 'are', 'trying', 'to', 'contact', 'you', 'last', 'weekends', 'draw', 'shows', 'that', 'you', 'have', 'won', 'a', 'phonenumber', 'prize', 'guaranteed', 'call', 'phonenumber', 'claim', 'code', 'k61', 'valid', '12hours', 'only']",urgency
2.0,	Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,No,No,yes,	do you want phonenumber anytime any network mins phonenumber text and a new video phone for only five pounds per week call phonenumber or reply for delivery tomorrow,False,False,False,"['do', 'you', 'want', 'phonenumber', 'anytime', 'any', 'network', 'mins', 'phonenumber', 'text', 'and', 'a', 'new', 'video', 'phone', 'for', 'only', 'five', 'pounds', 'per', 'week', 'call', 'phonenumber', 'or', 'reply', 'for', 'delivery', 'tomorrow']",incentives
2.0,"Urgent Message for CIBC Account Holder, Kindly login to confirm your login information Login to our secure server to check your information http://cibc.mobileupdate.granpianostudio.com/cibcfullz/Internet Support",yes,No,No,urgent message for cibc account holder kindly login to confirm your login information login to our secure server to check your information url support,False,False,False,"['urgent', 'message', 'for', 'cibc', 'account', 'holder', 'kindly', 'login', 'to', 'confirm', 'your', 'login', 'information', 'login', 'to', 'our', 'secure', 'server', 'to', 'check', 'your', 'information', 'url', 'support']",urgency
2.0,You are a winner U have been specially selected 2 receive £2000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910,No,No,yes,you are a winner u have been specially selected 2 receive phonenumber cash or a 4 holiday flights inc speak to a live operator 2 claim phonenumber,False,False,False,"['you', 'are', 'a', 'winner', 'u', 'have', 'been', 'specially', 'selected', '2', 'receive', 'phonenumber', 'cash', 'or', 'a', '4', 'holiday', 'flights', 'inc', 'speak', 'to', 'a', 'live', 'operator', '2', 'claim', 'phonenumber']",incentives
2.0,"Urgent! call 09066350760 from your landline. Your complimentary 4* Ibiza Holiday or 20,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",No,No,yes,urgent call phonenumber from your landline your complimentary 4 ibiza holiday or 20phonenumber cash await collection sae tcs po box phonenumber sk3 8wp phonenumber ppm 18,False,False,False,"['urgent', 'call', 'phonenumber', 'from', 'your', 'landline', 'your', 'complimentary', '4', 'ibiza', 'holiday', 'or', '20phonenumber', 'cash', 'await', 'collection', 'sae', 'tcs', 'po', 'box', 'phonenumber', 'sk3', '8wp', 'phonenumber', 'ppm', '18']",urgency
2.0,	You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,yes,No,No,	you are now unsubscribed all services get tons of sexy babes or hunks straight to your phone go to url no subscriptions,False,False,False,"['you', 'are', 'now', 'unsubscribed', 'all', 'services', 'get', 'tons', 'of', 'sexy', 'babes', 'or', 'hunks', 'straight', 'to', 'your', 'phone', 'go', 'to', 'url', 'no', 'subscriptions']",urgency
2.0,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,No,No,yes,we tried to contact you re your reply to our offer of a video handset phonenumber anytime networks mins unlimited text camcorder reply or call phonenumber now,False,False,False,"['we', 'tried', 'to', 'contact', 'you', 're', 'your', 'reply', 'to', 'our', 'offer', 'of', 'a', 'video', 'handset', 'phonenumber', 'anytime', 'networks', 'mins', 'unlimited', 'text', 'camcorder', 'reply', 'or', 'call', 'phonenumber', 'now']",urgency
2.0,	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,No,No,yes,	u have a secret admirer who is looking 2 make contact with ufind out who they rreveal who thinks ur so specialcall on phonenumber,False,False,False,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'ufind', 'out', 'who', 'they', 'rreveal', 'who', 'thinks', 'ur', 'so', 'specialcall', 'on', 'phonenumber']",urgency
2.0,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 100 FREE text + FREE camcorder Reply or Call 08000930705,No,No,yes,do you want a new nokia phonenumberi colour phone delivered tomorrow with phonenumber free text  free camcorder reply or call phonenumber,False,False,False,"['do', 'you', 'want', 'a', 'new', 'nokia', 'phonenumberi', 'colour', 'phone', 'delivered', 'tomorrow', 'with', 'phonenumber', 'free', 'text', 'free', 'camcorder', 'reply', 'or', 'call', 'phonenumber']",incentives
2.0,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,No,No,yes,private your phonenumber account statement for shows phonenumber unredeemed s i m points call phonenumber identifier code phonenumber expires 071104,False,False,False,"['private', 'your', 'phonenumber', 'account', 'statement', 'for', 'shows', 'phonenumber', 'unredeemed', 's', 'i', 'm', 'points', 'call', 'phonenumber', 'identifier', 'code', 'phonenumber', 'expires', '071104']",trust
2.0,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,No,No,yes,you have won a guaranteed phonenumber award or maybe even phonenumber cash to claim ur award call free on phonenumber  18 its a legitimat efreefone number wat do u think,False,False,False,"['you', 'have', 'won', 'a', 'guaranteed', 'phonenumber', 'award', 'or', 'maybe', 'even', 'phonenumber', 'cash', 'to', 'claim', 'ur', 'award', 'call', 'free', 'on', 'phonenumber', '18', 'its', 'a', 'legitimat', 'efreefone', 'number', 'wat', 'do', 'u', 'think']",incentives
2.0,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",No,No,yes,this is the 2nd attempt to contract u you have won this weeks top prize of either phonenumber cash or phonenumber prize just call phonenumber,False,False,False,"['this', 'is', 'the', '2nd', 'attempt', 'to', 'contract', 'u', 'you', 'have', 'won', 'this', 'weeks', 'top', 'prize', 'of', 'either', 'phonenumber', 'cash', 'or', 'phonenumber', 'prize', 'just', 'call', 'phonenumber']",incentives
2.0,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",No,No,yes,urgent urgent we have phonenumber free flights to europe to give away call b4 10th sept  take a friend 4 free call now to claim on phonenumber baphonenumbernnfwflyphonenumberppm,False,False,False,"['urgent', 'urgent', 'we', 'have', 'phonenumber', 'free', 'flights', 'to', 'europe', 'to', 'give', 'away', 'call', 'b4', '10th', 'sept', 'take', 'a', 'friend', '4', 'free', 'call', 'now', 'to', 'claim', 'on', 'phonenumber', 'baphonenumbernnfwflyphonenumberppm']",urgency
2.0,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209466 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. ",No,No,yes,congrats 1 year special cinema pass for 2 is yours call phonenumber now c suprman v matrix3 starwars3 etc all 4 free bxphonenumberip45we phonenumberpm ,False,False,False,"['congrats', '1', 'year', 'special', 'cinema', 'pass', 'for', '2', 'is', 'yours', 'call', 'phonenumber', 'now', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', 'all', '4', 'free', 'bxphonenumberip45we', 'phonenumberpm']",incentives
