LABEL,TEXT,URL,EMAIL,PHONE,CLEANED_TEXT,HAS_URL,HAS_EMAIL,HAS_PHONE,TOKENIZED_TEXT,manipulation,sentiment,topic
0.0,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,No,No,No,dnt worryuse ice pieces in a cloth packalso take 2 tablets,False,False,False,"['dnt', 'worryuse', 'ice', 'pieces', 'in', 'a', 'cloth', 'packalso', 'take', '2', 'tablets']",invoking fear,positive,retail
0.0,Meet after lunch la...,No,No,No,meet after lunch la,False,False,False,"['meet', 'after', 'lunch', 'la']",invoking fear,positive,impersonation of someone they know
2.0,PRIVATE! Your 2003 Account Statement for shows 1000 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,No,No,yes,private your phonenumber account statement for shows phonenumber unredeemed sim points call phonenumber identifier code4xx26 expires 131004,False,False,False,"['private', 'your', 'phonenumber', 'account', 'statement', 'for', 'shows', 'phonenumber', 'unredeemed', 'sim', 'points', 'call', 'phonenumber', 'identifier', 'code4xx26', 'expires', '131004']",authority,negative,shipping
0.0,Probably a couple hours tops,No,No,No,probably a couple hours tops,False,False,False,"['probably', 'a', 'couple', 'hours', 'tops']",urgency,neutral,shipping
0.0,Hope you are having a great day.,No,No,No,hope you are having a great day,False,False,False,"['hope', 'you', 'are', 'having', 'a', 'great', 'day']",urgency,positive,impersonation of someone they know
1.0,"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",No,No,No,win the newest harry potter and the order of the phoenix book 5 reply harry answer 5 questions  chance to be the first among readers,False,False,False,"['win', 'the', 'newest', 'harry', 'potter', 'and', 'the', 'order', 'of', 'the', 'phoenix', 'book', '5', 'reply', 'harry', 'answer', '5', 'questions', 'chance', 'to', 'be', 'the', 'first', 'among', 'readers']",incentives,positive,shipping
0.0,So I pay first lar... Then when is da stock comin...,No,No,No,so i pay first lar then when is da stock comin,False,False,False,"['so', 'i', 'pay', 'first', 'lar', 'then', 'when', 'is', 'da', 'stock', 'comin']",urgency,negative,finance
1.0,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,No,No,yes,married local women looking for discreet action now 5 real matches instantly to your phone text match to phonenumber msg cost phonenumberp 2 stop txt stop bcmsfwc1n3xx,False,False,False,"['married', 'local', 'women', 'looking', 'for', 'discreet', 'action', 'now', '5', 'real', 'matches', 'instantly', 'to', 'your', 'phone', 'text', 'match', 'to', 'phonenumber', 'msg', 'cost', 'phonenumberp', '2', 'stop', 'txt', 'stop', 'bcmsfwc1n3xx']",authority,positive,shipping
2.0,"Loan for any amount £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",No,No,yes,loan for any amount phonenumber  75phonenumber homeowners  tenants welcome have you been previously refused we can still help call free phonenumber phonenumber or text back help,False,False,False,"['loan', 'for', 'any', 'amount', 'phonenumber', '75phonenumber', 'homeowners', 'tenants', 'welcome', 'have', 'you', 'been', 'previously', 'refused', 'we', 'can', 'still', 'help', 'call', 'free', 'phonenumber', 'phonenumber', 'or', 'text', 'back', 'help']",authority,positive,finance
0.0,Did u download the fring app?,No,No,No,did u download the fring app,False,False,False,"['did', 'u', 'download', 'the', 'fring', 'app']",invoking fear,negative,shipping
0.0,What happen to her tell the truth,No,No,No,what happen to her tell the truth,False,False,False,"['what', 'happen', 'to', 'her', 'tell', 'the', 'truth']",invoking fear,negative,impersonation of someone they know
0.0,"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us",No,No,No,wait thats still not all that clear were you not sure about me being sarcastic or that thats why x doesnt want to live with us,False,False,False,"['wait', 'thats', 'still', 'not', 'all', 'that', 'clear', 'were', 'you', 'not', 'sure', 'about', 'me', 'being', 'sarcastic', 'or', 'that', 'thats', 'why', 'x', 'doesnt', 'want', 'to', 'live', 'with', 'us']",invoking fear,negative,impersonation of someone they know
,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com,yes,No,yes,important information 4 orange user phonenumberxxxxxx today is ur lucky day2 find out why log onto url,False,False,False,"['important', 'information', '4', 'orange', 'user', 'phonenumberxxxxxx', 'today', 'is', 'ur', 'lucky', 'day2', 'find', 'out', 'why', 'log', 'onto', 'url']",urgency,positive,shipping
0.0,I've been searching for the right words to thank you for this brother. I promise i wont take your help for granted and will fulfill my promise. You have been helping at all times.,No,No,No,ive been searching for the right words to thank you for this brother i promise i wont take your help for granted and will fulfill my promise you have been helping at all times,False,False,False,"['ive', 'been', 'searching', 'for', 'the', 'right', 'words', 'to', 'thank', 'you', 'for', 'this', 'brother', 'i', 'promise', 'i', 'wont', 'take', 'your', 'help', 'for', 'granted', 'and', 'will', 'fulfill', 'my', 'promise', 'you', 'have', 'been', 'helping', 'at', 'all', 'times']",authority,positive,impersonation of someone they know
0.0,And do you have any one that can teach me how to ship cars.,No,No,No,and do you have any one that can teach me how to ship cars,False,False,False,"['and', 'do', 'you', 'have', 'any', 'one', 'that', 'can', 'teach', 'me', 'how', 'to', 'ship', 'cars']",invoking fear,negative,shipping
2.0,"	Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs app",yes,No,No,	dear voucher holder 2 claim this weeks offer at your pc go to url tscs app,False,False,False,"['dear', 'voucher', 'holder', '2', 'claim', 'this', 'weeks', 'offer', 'at', 'your', 'pc', 'go', 'to', 'url', 'tscs', 'app']",incentives,positive,finance
0.0,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,No,No,No,i got a call from a landline number   i am asked to come to anna nagar    i will go in the afternoon,False,False,False,"['i', 'got', 'a', 'call', 'from', 'a', 'landline', 'number', 'i', 'am', 'asked', 'to', 'come', 'to', 'anna', 'nagar', 'i', 'will', 'go', 'in', 'the', 'afternoon']",urgency,negative,impersonation of someone they know
0.0,Am in film ill call you later.,No,No,No,am in film ill call you later,False,False,False,"['am', 'in', 'film', 'ill', 'call', 'you', 'later']",impersonation,positive,impersonation of someone they know
1.0,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",yes,No,yes,dear voucher holder 2 claim this weeks offer at your pc go to url tscs apply2 stop texts txt stop to phonenumber,False,False,False,"['dear', 'voucher', 'holder', '2', 'claim', 'this', 'weeks', 'offer', 'at', 'your', 'pc', 'go', 'to', 'url', 'tscs', 'apply2', 'stop', 'texts', 'txt', 'stop', 'to', 'phonenumber']",incentives,positive,impersonation of someone they know
0.0,"How about clothes, jewelry, and trips?",No,No,No,how about clothes jewelry and trips,False,False,False,"['how', 'about', 'clothes', 'jewelry', 'and', 'trips']",incentives,positive,retail
0.0,Talk to g and x about that,No,No,No,talk to g and x about that,False,False,False,"['talk', 'to', 'g', 'and', 'x', 'about', 'that']",authority,positive,shipping
0.0,"Gosh that , what a pain. Spose I better come then.",No,No,No,gosh that  what a pain spose i better come then,False,False,False,"['gosh', 'that', 'what', 'a', 'pain', 'spose', 'i', 'better', 'come', 'then']",invoking fear,negative,shipping
0.0,Oh god i am happy to see your message after 3 days,No,No,No,oh god i am happy to see your message after 3 days,False,False,False,"['oh', 'god', 'i', 'am', 'happy', 'to', 'see', 'your', 'message', 'after', '3', 'days']",urgency,positive,impersonation of someone they know
0.0,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",No,No,No,hmm too many of them unfortunately pics obviously arent hot cakes its kinda fun tho,False,False,False,"['hmm', 'too', 'many', 'of', 'them', 'unfortunately', 'pics', 'obviously', 'arent', 'hot', 'cakes', 'its', 'kinda', 'fun', 'tho']",urgency,negative,impersonation of someone they know
1.0,This message is brought to you by GMW Ltd. and is not connected to the,No,No,No,this message is brought to you by gmw ltd and is not connected to the,False,False,False,"['this', 'message', 'is', 'brought', 'to', 'you', 'by', 'gmw', 'ltd', 'and', 'is', 'not', 'connected', 'to', 'the']",authority,neutral,shipping
0.0,Many more happy returns of the day. I wish you happy birthday.,No,No,No,many more happy returns of the day i wish you happy birthday,False,False,False,"['many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'i', 'wish', 'you', 'happy', 'birthday']",authority,positive,shipping
0.0,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",No,No,No,hi shanilrakhesh herethanksi have exchanged the uncut diamond stuffleaving back excellent service by dino and prem,False,False,False,"['hi', 'shanilrakhesh', 'herethanksi', 'have', 'exchanged', 'the', 'uncut', 'diamond', 'stuffleaving', 'back', 'excellent', 'service', 'by', 'dino', 'and', 'prem']",authority,positive,impersonation of someone they know
0.0,"Sorry, went to bed early, nightnight",No,No,No,sorry went to bed early nightnight,False,False,False,"['sorry', 'went', 'to', 'bed', 'early', 'nightnight']",invoking fear,negative,impersonation of someone they know
0.0,Yes but I don't care cause I know its there!,No,No,No,yes but i dont care cause i know its there,False,False,False,"['yes', 'but', 'i', 'dont', 'care', 'cause', 'i', 'know', 'its', 'there']",invoking fear,neutral,impersonation of someone they know
0.0,Huh means computational science... Y they like dat one push here n there...,No,No,No,huh means computational science y they like dat one push here n there,False,False,False,"['huh', 'means', 'computational', 'science', 'y', 'they', 'like', 'dat', 'one', 'push', 'here', 'n', 'there']",urgency,positive,impersonation of someone they know
0.0,You do your studies alone without anyones help. If you cant no need to study.,No,No,No,you do your studies alone without anyones help if you cant no need to study,False,False,False,"['you', 'do', 'your', 'studies', 'alone', 'without', 'anyones', 'help', 'if', 'you', 'cant', 'no', 'need', 'to', 'study']",invoking fear,negative,shipping
0.0,Then ur sis how?,No,No,No,then ur sis how,False,False,False,"['then', 'ur', 'sis', 'how']",impersonation,positive,impersonation of someone they know
0.0,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ",No,No,No,that way transport is less problematic than on sat night by the way if u want to ask  n  to join my bday feel free but need to know definite nos as booking on fri ,False,False,False,"['that', 'way', 'transport', 'is', 'less', 'problematic', 'than', 'on', 'sat', 'night', 'by', 'the', 'way', 'if', 'u', 'want', 'to', 'ask', 'n', 'to', 'join', 'my', 'bday', 'feel', 'free', 'but', 'need', 'to', 'know', 'definite', 'nos', 'as', 'booking', 'on', 'fri']",invoking fear,negative,impersonation of someone they know
0.0,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",No,No,No,awesome plan to get here any time after like  ltgt  ill text you details in a wee bit,False,False,False,"['awesome', 'plan', 'to', 'get', 'here', 'any', 'time', 'after', 'like', 'ltgt', 'ill', 'text', 'you', 'details', 'in', 'a', 'wee', 'bit']",urgency,positive,shipping
0.0,Hui xin is in da lib.,No,No,No,hui xin is in da lib,False,False,False,"['hui', 'xin', 'is', 'in', 'da', 'lib']",authority,positive,impersonation of someone they know
0.0,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,No,No,No,boo im on my way to my moms shes making tortilla soup yummmm,False,False,False,"['boo', 'im', 'on', 'my', 'way', 'to', 'my', 'moms', 'shes', 'making', 'tortilla', 'soup', 'yummmm']",invoking fear,negative,impersonation of someone they know
0.0,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,No,No,No,hi babe its me thanks for coming even though it didnt go that welli just wanted my bed hope to see you soon love and kisses xxx,False,False,False,"['hi', 'babe', 'its', 'me', 'thanks', 'for', 'coming', 'even', 'though', 'it', 'didnt', 'go', 'that', 'welli', 'just', 'wanted', 'my', 'bed', 'hope', 'to', 'see', 'you', 'soon', 'love', 'and', 'kisses', 'xxx']",impersonation,negative,impersonation of someone they know
0.0,Have you finished work yet? :),No,No,No,have you finished work yet ,False,False,False,"['have', 'you', 'finished', 'work', 'yet']",invoking fear,positive,impersonation of someone they know
2.0,"Your iPhone ID is due to expire today, Please tap https://is.gd/AppVerify to update and prevent loss of services and Apps.",yes,No,No,your iphone id is due to expire today please tap url to update and prevent loss of services and apps,False,False,False,"['your', 'iphone', 'id', 'is', 'due', 'to', 'expire', 'today', 'please', 'tap', 'url', 'to', 'update', 'and', 'prevent', 'loss', 'of', 'services', 'and', 'apps']",urgency,negative,shipping
0.0,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",No,No,No,mmmmm  i loved waking to your words this morning  i miss you too my love i hope your day goes well and you are happy i wait for us to be together again,False,False,False,"['mmmmm', 'i', 'loved', 'waking', 'to', 'your', 'words', 'this', 'morning', 'i', 'miss', 'you', 'too', 'my', 'love', 'i', 'hope', 'your', 'day', 'goes', 'well', 'and', 'you', 'are', 'happy', 'i', 'wait', 'for', 'us', 'to', 'be', 'together', 'again']",urgency,positive,impersonation of someone they know
0.0,Wat makes some people dearer is not about de happiness dat u feel when u meet them but about d pain u feel when u miss dem!!!,No,No,No,wat makes some people dearer is not about de happiness dat u feel when u meet them but about d pain u feel when u miss dem,False,False,False,"['wat', 'makes', 'some', 'people', 'dearer', 'is', 'not', 'about', 'de', 'happiness', 'dat', 'u', 'feel', 'when', 'u', 'meet', 'them', 'but', 'about', 'd', 'pain', 'u', 'feel', 'when', 'u', 'miss', 'dem']",impersonation,negative,impersonation of someone they know
0.0,Think + da. You wil do.,No,No,No,think  da you wil do,False,False,False,"['think', 'da', 'you', 'wil', 'do']",invoking fear,positive,impersonation of someone they know
0.0,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",No,No,No,just gettin a bit arty with my collages at the mo well tryin 2 ne way got a roast in a min lovely i shall enjoy that,False,False,False,"['just', 'gettin', 'a', 'bit', 'arty', 'with', 'my', 'collages', 'at', 'the', 'mo', 'well', 'tryin', '2', 'ne', 'way', 'got', 'a', 'roast', 'in', 'a', 'min', 'lovely', 'i', 'shall', 'enjoy', 'that']",urgency,positive,shipping
2.0,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,No,No,yes,your unique user id is phonenumber for removal send stop to phonenumber customer services phonenumber,False,False,False,"['your', 'unique', 'user', 'id', 'is', 'phonenumber', 'for', 'removal', 'send', 'stop', 'to', 'phonenumber', 'customer', 'services', 'phonenumber']",invoking fear,negative,shipping
0.0,"Damn, can you make it tonight or do you want to just wait til tomorrow",No,No,No,damn can you make it tonight or do you want to just wait til tomorrow,False,False,False,"['damn', 'can', 'you', 'make', 'it', 'tonight', 'or', 'do', 'you', 'want', 'to', 'just', 'wait', 'til', 'tomorrow']",invoking fear,negative,shipping
0.0,X2  &lt;#&gt; . Are you going to get that,No,No,No,x2  ltgt  are you going to get that,False,False,False,"['x2', 'ltgt', 'are', 'you', 'going', 'to', 'get', 'that']",invoking fear,positive,shipping
0.0,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.",No,No,No,look at amy ure a beautiful intelligent woman and i like u a lot i know u dont like me like that so dont worry,False,False,False,"['look', 'at', 'amy', 'ure', 'a', 'beautiful', 'intelligent', 'woman', 'and', 'i', 'like', 'u', 'a', 'lot', 'i', 'know', 'u', 'dont', 'like', 'me', 'like', 'that', 'so', 'dont', 'worry']",invoking fear,positive,impersonation of someone they know
0.0,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,No,No,No,ha both of us doing e same thing but i got tv 2 watch u can thk of where 2 go tonight or u already haf smth in mind,False,False,False,"['ha', 'both', 'of', 'us', 'doing', 'e', 'same', 'thing', 'but', 'i', 'got', 'tv', '2', 'watch', 'u', 'can', 'thk', 'of', 'where', '2', 'go', 'tonight', 'or', 'u', 'already', 'haf', 'smth', 'in', 'mind']",impersonation,neutral,impersonation of someone they know
0.0,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,No,No,No,my sort code is  and acc no is  the bank is natwest can you reply to confirm ive sent this to the right person,False,False,False,"['my', 'sort', 'code', 'is', 'and', 'acc', 'no', 'is', 'the', 'bank', 'is', 'natwest', 'can', 'you', 'reply', 'to', 'confirm', 'ive', 'sent', 'this', 'to', 'the', 'right', 'person']",authority,negative,finance
0.0,As per your request 'Maangalyam (Thirupathe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,No,No,No,as per your request maangalyam thirupathe has been set as your callertune for all callers press 9 to copy your friends callertune,False,False,False,"['as', 'per', 'your', 'request', 'maangalyam', 'thirupathe', 'has', 'been', 'set', 'as', 'your', 'callertune', 'for', 'all', 'callers', 'press', '9', 'to', 'copy', 'your', 'friends', 'callertune']",authority,positive,impersonation of someone they know
0.0,R ü comin back for dinner?,No,No,No,r ü comin back for dinner,False,False,False,"['r', 'ü', 'comin', 'back', 'for', 'dinner']",impersonation,positive,impersonation of someone they know
0.0,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; ",No,No,No,sorry ill call later in meeting any thing related to trade please call arul ltgt ,False,False,False,"['sorry', 'ill', 'call', 'later', 'in', 'meeting', 'any', 'thing', 'related', 'to', 'trade', 'please', 'call', 'arul', 'ltgt']",invoking fear,negative,impersonation of someone they know
1.0,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry  call 08452810073,No,No,yes,free entry in 2 a weekly comp for a chance to win an ipod txt pod to phonenumber to get entry  call phonenumber,False,False,False,"['free', 'entry', 'in', '2', 'a', 'weekly', 'comp', 'for', 'a', 'chance', 'to', 'win', 'an', 'ipod', 'txt', 'pod', 'to', 'phonenumber', 'to', 'get', 'entry', 'call', 'phonenumber']",incentives,positive,shipping
0.0,Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?,No,No,No,hi missed your call and my mumhas beendropping red wine all over theplace what is your adress,False,False,False,"['hi', 'missed', 'your', 'call', 'and', 'my', 'mumhas', 'beendropping', 'red', 'wine', 'all', 'over', 'theplace', 'what', 'is', 'your', 'adress']",invoking fear,negative,impersonation of someone they know
0.0,Good Morning my Dear........... Have a great &amp; successful day.,No,No,No,good morning my dear have a great amp successful day,False,False,False,"['good', 'morning', 'my', 'dear', 'have', 'a', 'great', 'amp', 'successful', 'day']",authority,positive,impersonation of someone they know
0.0,"We're all getting worried over here, derek and taylor have already assumed the worst",No,No,No,were all getting worried over here derek and taylor have already assumed the worst,False,False,False,"['were', 'all', 'getting', 'worried', 'over', 'here', 'derek', 'and', 'taylor', 'have', 'already', 'assumed', 'the', 'worst']",invoking fear,negative,shipping
0.0,I went to project centre,No,No,No,i went to project centre,False,False,False,"['i', 'went', 'to', 'project', 'centre']",authority,positive,impersonation of someone they know
0.0,Pls speak to that customer machan.,No,No,No,pls speak to that customer machan,False,False,False,"['pls', 'speak', 'to', 'that', 'customer', 'machan']",authority,positive,shipping
0.0,Oh yeah clearly it's my fault,No,No,No,oh yeah clearly its my fault,False,False,False,"['oh', 'yeah', 'clearly', 'its', 'my', 'fault']",invoking fear,negative,impersonation of someone they know
0.0,Sure but since my parents will be working on Tuesday I don't really need a cover story,No,No,No,sure but since my parents will be working on tuesday i dont really need a cover story,False,False,False,"['sure', 'but', 'since', 'my', 'parents', 'will', 'be', 'working', 'on', 'tuesday', 'i', 'dont', 'really', 'need', 'a', 'cover', 'story']",invoking fear,neutral,shipping
0.0,"Sorry, I'll call later�hope u understand..",No,No,No,sorry ill call laterhope u understand,False,False,False,"['sorry', 'ill', 'call', 'laterhope', 'u', 'understand']",urgency,negative,shipping
1.0,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com,yes,No,No,win a year supply of cds 4 a store of ur choice worth phonenumber  enter our phonenumber weekly draw txt music to phonenumber tscs wwwldewcom,False,False,False,"['win', 'a', 'year', 'supply', 'of', 'cds', '4', 'a', 'store', 'of', 'ur', 'choice', 'worth', 'phonenumber', 'enter', 'our', 'phonenumber', 'weekly', 'draw', 'txt', 'music', 'to', 'phonenumber', 'tscs', 'wwwldewcom']",incentives,positive,shipping
0.0,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),No,No,No,reading gud habit nan bari hudgi yorge pataistha ertini kano,False,False,False,"['reading', 'gud', 'habit', 'nan', 'bari', 'hudgi', 'yorge', 'pataistha', 'ertini', 'kano']",impersonation,negative,impersonation of someone they know
0.0,I am not sure about breakfast menu. . . I know only about noon menu,No,No,No,i am not sure about breakfast menu   i know only about noon menu,False,False,False,"['i', 'am', 'not', 'sure', 'about', 'breakfast', 'menu', 'i', 'know', 'only', 'about', 'noon', 'menu']",invoking fear,neutral,impersonation of someone they know
0.0,Why she wants to talk to me,No,No,No,why she wants to talk to me,False,False,False,"['why', 'she', 'wants', 'to', 'talk', 'to', 'me']",urgency,negative,impersonation of someone they know
0.0,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,No,No,No,good day to you toopray for meremove the teeth as its painful maintaining other stuff,False,False,False,"['good', 'day', 'to', 'you', 'toopray', 'for', 'meremove', 'the', 'teeth', 'as', 'its', 'painful', 'maintaining', 'other', 'stuff']",impersonation,positive,impersonation of someone they know
2.0,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382,No,No,yes,free camera phones with linerental from 449month with phonenumber cross ntwk mins 12 price txt bundle deals also avble call phonenumber,False,False,False,"['free', 'camera', 'phones', 'with', 'linerental', 'from', '449month', 'with', 'phonenumber', 'cross', 'ntwk', 'mins', '12', 'price', 'txt', 'bundle', 'deals', 'also', 'avble', 'call', 'phonenumber']",incentives,positive,finance
0.0,Ok. Very good. Its all about making that money.,No,No,No,ok very good its all about making that money,False,False,False,"['ok', 'very', 'good', 'its', 'all', 'about', 'making', 'that', 'money']",urgency,positive,finance
1.0,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,yes,No,No,free for 1st week no1 nokia tone 4 ur mobile every week just txt nokia to phonenumber get txting and tell ur mates wwwgetzedcouk pobox phonenumber w45wq 16 normphonenumberptone,False,False,False,"['free', 'for', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mobile', 'every', 'week', 'just', 'txt', 'nokia', 'to', 'phonenumber', 'get', 'txting', 'and', 'tell', 'ur', 'mates', 'wwwgetzedcouk', 'pobox', 'phonenumber', 'w45wq', '16', 'normphonenumberptone']",incentives,positive,shipping
2.0,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,No,No,yes,someone has conacted our dating service and entered your phone because they fancy youto find out who it is call from landline phonenumber pobox12nphonenumbertf15,False,False,False,"['someone', 'has', 'conacted', 'our', 'dating', 'service', 'and', 'entered', 'your', 'phone', 'because', 'they', 'fancy', 'youto', 'find', 'out', 'who', 'it', 'is', 'call', 'from', 'landline', 'phonenumber', 'pobox12nphonenumbertf15']",impersonation,positive,impersonation of someone they know
2.0,Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-8536074310 immediately. your account will Block within 24 hr. Thank you PAYTM TEAM.,No,No,yes,dear paytm customer your paytm kyc has expired contact customer care nophonenumber immediately your account will block within 24 hr thank you paytm team,False,False,False,"['dear', 'paytm', 'customer', 'your', 'paytm', 'kyc', 'has', 'expired', 'contact', 'customer', 'care', 'nophonenumber', 'immediately', 'your', 'account', 'will', 'block', 'within', '24', 'hr', 'thank', 'you', 'paytm', 'team']",urgency,negative,shipping
0.0,Wewa is 130. Iriver 255. All 128 mb.,No,No,No,wewa is phonenumber iriver phonenumber all phonenumber mb,False,False,False,"['wewa', 'is', 'phonenumber', 'iriver', 'phonenumber', 'all', 'phonenumber', 'mb']",authority,neutral,shipping
0.0,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",No,No,No,hmmm  i thought we said 2 hours slave not 3  you are late  how should i punish you ,False,False,False,"['hmmm', 'i', 'thought', 'we', 'said', '2', 'hours', 'slave', 'not', '3', 'you', 'are', 'late', 'how', 'should', 'i', 'punish', 'you']",invoking fear,negative,impersonation of someone they know
0.0,U having lunch alone? I now so bored...,No,No,No,u having lunch alone i now so bored,False,False,False,"['u', 'having', 'lunch', 'alone', 'i', 'now', 'so', 'bored']",invoking fear,negative,impersonation of someone they know
0.0,DO U WANT 2 MEET UP 2MORRO,No,No,No,do u want 2 meet up 2morro,False,False,False,"['do', 'u', 'want', '2', 'meet', 'up', '2morro']",urgency,positive,impersonation of someone they know
0.0,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,No,No,No,yes ammaelife takes lot of turns you can only sit and try to hold the steering,False,False,False,"['yes', 'ammaelife', 'takes', 'lot', 'of', 'turns', 'you', 'can', 'only', 'sit', 'and', 'try', 'to', 'hold', 'the', 'steering']",invoking fear,negative,impersonation of someone they know
0.0,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,No,No,No,pls go ahead with watts i just wanted to be sure do have a great weekend abiola,False,False,False,"['pls', 'go', 'ahead', 'with', 'watts', 'i', 'just', 'wanted', 'to', 'be', 'sure', 'do', 'have', 'a', 'great', 'weekend', 'abiola']",authority,positive,shipping
0.0,Yar else i'll thk of all sorts of funny things.,No,No,No,yar else ill thk of all sorts of funny things,False,False,False,"['yar', 'else', 'ill', 'thk', 'of', 'all', 'sorts', 'of', 'funny', 'things']",invoking fear,negative,impersonation of someone they know
0.0,Surly ill give it to you:-) while coming to review.,No,No,No,surly ill give it to you while coming to review,False,False,False,"['surly', 'ill', 'give', 'it', 'to', 'you', 'while', 'coming', 'to', 'review']",invoking fear,negative,shipping
1.0,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",No,No,yes,rock yr chik get phonenumbers of filthy films xxx pics on yr phone now rply filth to phonenumber saristar ltd e14 9yt phonenumber phonenumberp per 5 days stop2 cancel,False,False,False,"['rock', 'yr', 'chik', 'get', 'phonenumbers', 'of', 'filthy', 'films', 'xxx', 'pics', 'on', 'yr', 'phone', 'now', 'rply', 'filth', 'to', 'phonenumber', 'saristar', 'ltd', 'e14', '9yt', 'phonenumber', 'phonenumberp', 'per', '5', 'days', 'stop2', 'cancel']",invoking fear,negative,impersonation of someone they know
0.0,Nope i waiting in sch 4 daddy...,No,No,No,nope i waiting in sch 4 daddy,False,False,False,"['nope', 'i', 'waiting', 'in', 'sch', '4', 'daddy']",impersonation,negative,impersonation of someone they know
1.0,	Hey I am really want to chat  text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,No,No,yes,	hey i am really want to chat  text hot to phonenumber text charged at phonenumberpm to unsubscribe text stop phonenumber,False,False,False,"['hey', 'i', 'am', 'really', 'want', 'to', 'chat', 'text', 'hot', 'to', 'phonenumber', 'text', 'charged', 'at', 'phonenumberpm', 'to', 'unsubscribe', 'text', 'stop', 'phonenumber']",urgency,negative,shipping
0.0,"Didn't try, g and I decided not to head out",No,No,No,didnt try g and i decided not to head out,False,False,False,"['didnt', 'try', 'g', 'and', 'i', 'decided', 'not', 'to', 'head', 'out']",invoking fear,negative,impersonation of someone they know
0.0,Pls she needs to dat slowly or she will vomit more.,No,No,No,pls she needs to dat slowly or she will vomit more,False,False,False,"['pls', 'she', 'needs', 'to', 'dat', 'slowly', 'or', 'she', 'will', 'vomit', 'more']",invoking fear,negative,shipping
