LABEL,TEXT,CLEANED_TEXT,HAS_URL,HAS_EMAIL,HAS_PHONE,TOKENIZED_TEXT
0,What's a feathery bowa? Is that something guys have that I don't know about?,whats a feathery bowa is that something guys have that i dont know about,False,False,False,"['whats', 'a', 'feathery', 'bowa', 'is', 'that', 'something', 'guys', 'have', 'that', 'i', 'dont', 'know', 'about']"
0,Even i cant close my eyes you are in me our vava playing umma :-D,even i cant close my eyes you are in me our vava playing umma d,False,False,False,"['even', 'i', 'cant', 'close', 'my', 'eyes', 'you', 'are', 'in', 'me', 'our', 'vava', 'playing', 'umma', 'd']"
0,2 laptop... I noe infra but too slow lar... I wan fast one,2 laptop i noe infra but too slow lar i wan fast one,False,False,False,"['2', 'laptop', 'i', 'noe', 'infra', 'but', 'too', 'slow', 'lar', 'i', 'wan', 'fast', 'one']"
1,You have won a guaranteed Â£200 award or even Â£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,you have won a guaranteed âphonenumber award or even âphonenumber cashto claim ur award call free on phonenumber 18 2 stop getstop on phonenumber php,False,False,False,"['you', 'have', 'won', 'a', 'guaranteed', 'âphonenumber', 'award', 'or', 'even', 'âphonenumber', 'cashto', 'claim', 'ur', 'award', 'call', 'free', 'on', 'phonenumber', '18', '2', 'stop', 'getstop', 'on', 'phonenumber', 'php']"
0,Nvm it's ok...,nvm its ok,False,False,False,"['nvm', 'its', 'ok']"
0,Enjoy ur life. . Good night,enjoy ur life  good night,False,False,False,"['enjoy', 'ur', 'life', 'good', 'night']"
0,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march â¦ ish!,yes but can we meet in town cos will go to gep and then home you could text at bus stop and dont worry well have finished by march â ish,False,False,False,"['yes', 'but', 'can', 'we', 'meet', 'in', 'town', 'cos', 'will', 'go', 'to', 'gep', 'and', 'then', 'home', 'you', 'could', 'text', 'at', 'bus', 'stop', 'and', 'dont', 'worry', 'well', 'have', 'finished', 'by', 'march', 'â', 'ish']"
0,I had askd u a question some hours before. Its answer,i had askd u a question some hours before its answer,False,False,False,"['i', 'had', 'askd', 'u', 'a', 'question', 'some', 'hours', 'before', 'its', 'answer']"
0,Thats cool. Where should i cum? On you or in you? :),thats cool where should i cum on you or in you ,False,False,False,"['thats', 'cool', 'where', 'should', 'i', 'cum', 'on', 'you', 'or', 'in', 'you']"
0,Delhi and chennai still silent.,delhi and chennai still silent,False,False,False,"['delhi', 'and', 'chennai', 'still', 'silent']"
0,Lol alright i was thinkin that too haha,lol alright i was thinkin that too haha,False,False,False,"['lol', 'alright', 'i', 'was', 'thinkin', 'that', 'too', 'haha']"
1,Reply to win Â£100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,reply to win âphonenumber weekly where will the phonenumber fifa world cup be held send stop to phonenumber to end service,False,False,False,"['reply', 'to', 'win', 'âphonenumber', 'weekly', 'where', 'will', 'the', 'phonenumber', 'fifa', 'world', 'cup', 'be', 'held', 'send', 'stop', 'to', 'phonenumber', 'to', 'end', 'service']"
0,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,no im in the same boat still here at my moms check me out on yo im half naked,False,False,False,"['no', 'im', 'in', 'the', 'same', 'boat', 'still', 'here', 'at', 'my', 'moms', 'check', 'me', 'out', 'on', 'yo', 'im', 'half', 'naked']"
0,Shhhhh nobody is supposed to know!,shhhhh nobody is supposed to know,False,False,False,"['shhhhh', 'nobody', 'is', 'supposed', 'to', 'know']"
0,"Sorry, I'll call later",sorry ill call later,False,False,False,"['sorry', 'ill', 'call', 'later']"
0,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt;",sorry ill call later in meeting any thing related to trade please call arul ltgt,False,False,False,"['sorry', 'ill', 'call', 'later', 'in', 'meeting', 'any', 'thing', 'related', 'to', 'trade', 'please', 'call', 'arul', 'ltgt']"
0,Hey i will be late... i'm at amk. Need to drink tea or coffee,hey i will be late im at amk need to drink tea or coffee,False,False,False,"['hey', 'i', 'will', 'be', 'late', 'im', 'at', 'amk', 'need', 'to', 'drink', 'tea', 'or', 'coffee']"
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,i wnt to buy a bmw car urgentlyits vry urgentbut hv a shortage of  ltgt lacsthere is no source to arng dis amt ltgt lacsthats my prob,False,False,False,"['i', 'wnt', 'to', 'buy', 'a', 'bmw', 'car', 'urgentlyits', 'vry', 'urgentbut', 'hv', 'a', 'shortage', 'of', 'ltgt', 'lacsthere', 'is', 'no', 'source', 'to', 'arng', 'dis', 'amt', 'ltgt', 'lacsthats', 'my', 'prob']"
1,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,urgent please call phonenumber from landline your abta complimentary 4 tenerife holiday or phonenumber cash await collection sae tcs box phonenumber cw25wx phonenumber ppm,False,False,False,"['urgent', 'please', 'call', 'phonenumber', 'from', 'landline', 'your', 'abta', 'complimentary', '4', 'tenerife', 'holiday', 'or', 'phonenumber', 'cash', 'await', 'collection', 'sae', 'tcs', 'box', 'phonenumber', 'cw25wx', 'phonenumber', 'ppm']"
0,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.,the length is e same but e top shorter n i got a fringe now i thk im not going liao too lazy dun wan 2 distract u also,False,False,False,"['the', 'length', 'is', 'e', 'same', 'but', 'e', 'top', 'shorter', 'n', 'i', 'got', 'a', 'fringe', 'now', 'i', 'thk', 'im', 'not', 'going', 'liao', 'too', 'lazy', 'dun', 'wan', '2', 'distract', 'u', 'also']"
0,S..antha num corrct dane,santha num corrct dane,False,False,False,"['santha', 'num', 'corrct', 'dane']"
0,No calls..messages..missed calls,no callsmessagesmissed calls,False,False,False,"['no', 'callsmessagesmissed', 'calls']"
0,"Sorry, I'll call later",sorry ill call later,False,False,False,"['sorry', 'ill', 'call', 'later']"
0,The basket's gettin full so I might be by tonight,the baskets gettin full so i might be by tonight,False,False,False,"['the', 'baskets', 'gettin', 'full', 'so', 'i', 'might', 'be', 'by', 'tonight']"
0,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,hi darlin ive just got back and i had a really nice night and thanks so much for the lift see u tomorrow xxx,False,False,False,"['hi', 'darlin', 'ive', 'just', 'got', 'back', 'and', 'i', 'had', 'a', 'really', 'nice', 'night', 'and', 'thanks', 'so', 'much', 'for', 'the', 'lift', 'see', 'u', 'tomorrow', 'xxx']"
0,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!,no other valentines huh the proof is on your fb page ugh im so glad i really didnt watch your rupaul show you tool,False,False,False,"['no', 'other', 'valentines', 'huh', 'the', 'proof', 'is', 'on', 'your', 'fb', 'page', 'ugh', 'im', 'so', 'glad', 'i', 'really', 'didnt', 'watch', 'your', 'rupaul', 'show', 'you', 'tool']"
1,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,free tones hope you enjoyed your new content text stop to phonenumber to unsubscribe helpphonenumberp provided by tones2youcouk,False,False,False,"['free', 'tones', 'hope', 'you', 'enjoyed', 'your', 'new', 'content', 'text', 'stop', 'to', 'phonenumber', 'to', 'unsubscribe', 'helpphonenumberp', 'provided', 'by', 'tones2youcouk']"
0,Eh den sat u book e kb liao huh...,eh den sat u book e kb liao huh,False,False,False,"['eh', 'den', 'sat', 'u', 'book', 'e', 'kb', 'liao', 'huh']"
0,Have you been practising your curtsey?,have you been practising your curtsey,False,False,False,"['have', 'you', 'been', 'practising', 'your', 'curtsey']"
0,Shall i come to get pickle,shall i come to get pickle,False,False,False,"['shall', 'i', 'come', 'to', 'get', 'pickle']"
0,Lol boo I was hoping for a laugh,lol boo i was hoping for a laugh,False,False,False,"['lol', 'boo', 'i', 'was', 'hoping', 'for', 'a', 'laugh']"
0,"""YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN AÂ£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV""",yeh i am def up4 something satjust got payed2day  i havbeen given aâ50 pay rise 4my work  havebeen made preschoolcoordinator 2i am feelingood luv,False,False,False,"['yeh', 'i', 'am', 'def', 'up4', 'something', 'satjust', 'got', 'payed2day', 'i', 'havbeen', 'given', 'aâ50', 'pay', 'rise', '4my', 'work', 'havebeen', 'made', 'preschoolcoordinator', '2i', 'am', 'feelingood', 'luv']"
0,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",well i have to leave for my class babe  you never came back to me    hope you have a nice sleep my love,False,False,False,"['well', 'i', 'have', 'to', 'leave', 'for', 'my', 'class', 'babe', 'you', 'never', 'came', 'back', 'to', 'me', 'hope', 'you', 'have', 'a', 'nice', 'sleep', 'my', 'love']"
0,LMAO where's your fish memory when I need it?,lmao wheres your fish memory when i need it,False,False,False,"['lmao', 'wheres', 'your', 'fish', 'memory', 'when', 'i', 'need', 'it']"
0,But i'll b going 2 sch on mon. My sis need 2 take smth.,but ill b going 2 sch on mon my sis need 2 take smth,False,False,False,"['but', 'ill', 'b', 'going', '2', 'sch', 'on', 'mon', 'my', 'sis', 'need', '2', 'take', 'smth']"
0,Idea will soon get converted to live:),idea will soon get converted to live,False,False,False,"['idea', 'will', 'soon', 'get', 'converted', 'to', 'live']"
1,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,themobyo yo yohere comes a new selection of hot downloads for our members to get for free just click  open the next link sent to ur fone,False,False,False,"['themobyo', 'yo', 'yohere', 'comes', 'a', 'new', 'selection', 'of', 'hot', 'downloads', 'for', 'our', 'members', 'to', 'get', 'for', 'free', 'just', 'click', 'open', 'the', 'next', 'link', 'sent', 'to', 'ur', 'fone']"
0,S....s...india going to draw the series after many years in south african soil..,ssindia going to draw the series after many years in south african soil,False,False,False,"['ssindia', 'going', 'to', 'draw', 'the', 'series', 'after', 'many', 'years', 'in', 'south', 'african', 'soil']"
0,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",goodmorning today i am late for  ltdecimalgt min,False,False,False,"['goodmorning', 'today', 'i', 'am', 'late', 'for', 'ltdecimalgt', 'min']"
0,Can't take any major roles in community outreach. You rock mel,cant take any major roles in community outreach you rock mel,False,False,False,"['cant', 'take', 'any', 'major', 'roles', 'in', 'community', 'outreach', 'you', 'rock', 'mel']"
0,Shopping lor. Them raining mah hard 2 leave orchard.,shopping lor them raining mah hard 2 leave orchard,False,False,False,"['shopping', 'lor', 'them', 'raining', 'mah', 'hard', '2', 'leave', 'orchard']"
0,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,hi here have birth at on the  to  at 8lb 7oz mother and baby doing brilliantly,False,False,False,"['hi', 'here', 'have', 'birth', 'at', 'on', 'the', 'to', 'at', '8lb', '7oz', 'mother', 'and', 'baby', 'doing', 'brilliantly']"
0,See the forwarding message for proof,see the forwarding message for proof,False,False,False,"['see', 'the', 'forwarding', 'message', 'for', 'proof']"
0,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",i cant keep going through this it was never my intention to run you out but if you choose to do that rather than keep the room clean so i dont have to say no to visitors then maybe thats the best choice yes i wanted you to be embarassed so maybe youd feel for once how i feel when i have a friend who wants to drop buy and i have to say no as happened this morning ive tried everything i dont know what else to do,False,False,False,"['i', 'cant', 'keep', 'going', 'through', 'this', 'it', 'was', 'never', 'my', 'intention', 'to', 'run', 'you', 'out', 'but', 'if', 'you', 'choose', 'to', 'do', 'that', 'rather', 'than', 'keep', 'the', 'room', 'clean', 'so', 'i', 'dont', 'have', 'to', 'say', 'no', 'to', 'visitors', 'then', 'maybe', 'thats', 'the', 'best', 'choice', 'yes', 'i', 'wanted', 'you', 'to', 'be', 'embarassed', 'so', 'maybe', 'youd', 'feel', 'for', 'once', 'how', 'i', 'feel', 'when', 'i', 'have', 'a', 'friend', 'who', 'wants', 'to', 'drop', 'buy', 'and', 'i', 'have', 'to', 'say', 'no', 'as', 'happened', 'this', 'morning', 'ive', 'tried', 'everything', 'i', 'dont', 'know', 'what', 'else', 'to', 'do']"
0,Dunno lei... I thk mum lazy to go out... I neva ask her yet...,dunno lei i thk mum lazy to go out i neva ask her yet,False,False,False,"['dunno', 'lei', 'i', 'thk', 'mum', 'lazy', 'to', 'go', 'out', 'i', 'neva', 'ask', 'her', 'yet']"
0,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.",do whatever you want you know what the rules are we had a talk earlier this week about what had to start happening you showing responsibility yet every week its can i bend the rule this way what about that way do whatever im tired of having thia same argument with you every week and a  ltgt  movie doesnt inlude the previews youre still getting in after 1,False,False,False,"['do', 'whatever', 'you', 'want', 'you', 'know', 'what', 'the', 'rules', 'are', 'we', 'had', 'a', 'talk', 'earlier', 'this', 'week', 'about', 'what', 'had', 'to', 'start', 'happening', 'you', 'showing', 'responsibility', 'yet', 'every', 'week', 'its', 'can', 'i', 'bend', 'the', 'rule', 'this', 'way', 'what', 'about', 'that', 'way', 'do', 'whatever', 'im', 'tired', 'of', 'having', 'thia', 'same', 'argument', 'with', 'you', 'every', 'week', 'and', 'a', 'ltgt', 'movie', 'doesnt', 'inlude', 'the', 'previews', 'youre', 'still', 'getting', 'in', 'after', '1']"
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it goodmorning,False,False,False,"['beautiful', 'truth', 'against', 'gravity', 'read', 'carefully', 'our', 'heart', 'feels', 'light', 'when', 'someone', 'is', 'in', 'it', 'but', 'it', 'feels', 'very', 'heavy', 'when', 'someone', 'leaves', 'it', 'goodmorning']"
1,Great News! Call FREEFONE 08006344447 to claim your guaranteed Â£1000 CASH or Â£2000 gift. Speak to a live operator NOW!,great news call freefone phonenumber to claim your guaranteed âphonenumber cash or âphonenumber gift speak to a live operator now,False,False,False,"['great', 'news', 'call', 'freefone', 'phonenumber', 'to', 'claim', 'your', 'guaranteed', 'âphonenumber', 'cash', 'or', 'âphonenumber', 'gift', 'speak', 'to', 'a', 'live', 'operator', 'now']"
0,Ambrith..madurai..met u in arun dha marrge..remembr?,ambrithmaduraimet u in arun dha marrgeremembr,False,False,False,"['ambrithmaduraimet', 'u', 'in', 'arun', 'dha', 'marrgeremembr']"
0,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time,just re read it and i have no shame but tell me how he takes it and if he runs i will blame u 4 ever not really 4 ever just a long time,False,False,False,"['just', 're', 'read', 'it', 'and', 'i', 'have', 'no', 'shame', 'but', 'tell', 'me', 'how', 'he', 'takes', 'it', 'and', 'if', 'he', 'runs', 'i', 'will', 'blame', 'u', '4', 'ever', 'not', 'really', '4', 'ever', 'just', 'a', 'long', 'time']"
0,"Princess, is your kitty shaved or natural?",princess is your kitty shaved or natural,False,False,False,"['princess', 'is', 'your', 'kitty', 'shaved', 'or', 'natural']"
0,"Better than bb. If he wont use it, his wife will or them doctor",better than bb if he wont use it his wife will or them doctor,False,False,False,"['better', 'than', 'bb', 'if', 'he', 'wont', 'use', 'it', 'his', 'wife', 'will', 'or', 'them', 'doctor']"
0,Ya it came a while ago,ya it came a while ago,False,False,False,"['ya', 'it', 'came', 'a', 'while', 'ago']"
0,From tomorrow onwards eve 6 to 3 work.,from tomorrow onwards eve 6 to 3 work,False,False,False,"['from', 'tomorrow', 'onwards', 'eve', '6', 'to', '3', 'work']"
0,Anything lor but toa payoh got place 2 walk meh...,anything lor but toa payoh got place 2 walk meh,False,False,False,"['anything', 'lor', 'but', 'toa', 'payoh', 'got', 'place', '2', 'walk', 'meh']"
0,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",i dont have anybodys number i still havent thought up a tactful way to ask alex,False,False,False,"['i', 'dont', 'have', 'anybodys', 'number', 'i', 'still', 'havent', 'thought', 'up', 'a', 'tactful', 'way', 'to', 'ask', 'alex']"
1,"U can WIN Â£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",u can win âphonenumber of music gift vouchers every week starting now txt the word draw to phonenumber tscs wwwldewcom skillgame1winaweek age16phonenumberppermesssubscription,False,False,False,"['u', 'can', 'win', 'âphonenumber', 'of', 'music', 'gift', 'vouchers', 'every', 'week', 'starting', 'now', 'txt', 'the', 'word', 'draw', 'to', 'phonenumber', 'tscs', 'wwwldewcom', 'skillgame1winaweek', 'age16phonenumberppermesssubscription']"
0,Is there any movie theatre i can go to and watch unlimited movies and just pay once?,is there any movie theatre i can go to and watch unlimited movies and just pay once,False,False,False,"['is', 'there', 'any', 'movie', 'theatre', 'i', 'can', 'go', 'to', 'and', 'watch', 'unlimited', 'movies', 'and', 'just', 'pay', 'once']"
0,U having lunch alone? I now so bored...,u having lunch alone i now so bored,False,False,False,"['u', 'having', 'lunch', 'alone', 'i', 'now', 'so', 'bored']"
0,"Yes obviously, but you are the eggs-pert and the potato headâ¦ Speak soon!",yes obviously but you are the eggspert and the potato headâ speak soon,False,False,False,"['yes', 'obviously', 'but', 'you', 'are', 'the', 'eggspert', 'and', 'the', 'potato', 'headâ', 'speak', 'soon']"
0,"Nah man, my car is meant to be crammed full of people",nah man my car is meant to be crammed full of people,False,False,False,"['nah', 'man', 'my', 'car', 'is', 'meant', 'to', 'be', 'crammed', 'full', 'of', 'people']"
0,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,no got new job at bar in airport on satsgettin 447per hour but means no lie in keep in touch,False,False,False,"['no', 'got', 'new', 'job', 'at', 'bar', 'in', 'airport', 'on', 'satsgettin', '447per', 'hour', 'but', 'means', 'no', 'lie', 'in', 'keep', 'in', 'touch']"
0,Kallis is ready for bat in 2nd innings,kallis is ready for bat in 2nd innings,False,False,False,"['kallis', 'is', 'ready', 'for', 'bat', 'in', '2nd', 'innings']"
0,Thanx but my birthday is over already.,thanx but my birthday is over already,False,False,False,"['thanx', 'but', 'my', 'birthday', 'is', 'over', 'already']"
0,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?",ugh y cant u just apologize admit u were wrong and ask me to take u back,False,False,False,"['ugh', 'y', 'cant', 'u', 'just', 'apologize', 'admit', 'u', 'were', 'wrong', 'and', 'ask', 'me', 'to', 'take', 'u', 'back']"
0,"I noe la... U wana pei bf oso rite... K lor, other days den...",i noe la u wana pei bf oso rite k lor other days den,False,False,False,"['i', 'noe', 'la', 'u', 'wana', 'pei', 'bf', 'oso', 'rite', 'k', 'lor', 'other', 'days', 'den']"
0,"Yes, i'm small kid.. And boost is the secret of my energy..",yes im small kid and boost is the secret of my energy,False,False,False,"['yes', 'im', 'small', 'kid', 'and', 'boost', 'is', 'the', 'secret', 'of', 'my', 'energy']"
0,IM GONNA MISS U SO MUCH,im gonna miss u so much,False,False,False,"['im', 'gonna', 'miss', 'u', 'so', 'much']"
0,Is avatar supposed to have subtoitles,is avatar supposed to have subtoitles,False,False,False,"['is', 'avatar', 'supposed', 'to', 'have', 'subtoitles']"
0,Simply sitting and watching match in office..,simply sitting and watching match in office,False,False,False,"['simply', 'sitting', 'and', 'watching', 'match', 'in', 'office']"
0,You can jot down things you want to remember later.,you can jot down things you want to remember later,False,False,False,"['you', 'can', 'jot', 'down', 'things', 'you', 'want', 'to', 'remember', 'later']"
0,Oh sorry please its over,oh sorry please its over,False,False,False,"['oh', 'sorry', 'please', 'its', 'over']"
0,Hey are we going for the lo lesson or gym?,hey are we going for the lo lesson or gym,False,False,False,"['hey', 'are', 'we', 'going', 'for', 'the', 'lo', 'lesson', 'or', 'gym']"
0,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.",dont pack what you can buy at any storelike cereals if you must pack food pack gari or something 9ja that you will miss,False,False,False,"['dont', 'pack', 'what', 'you', 'can', 'buy', 'at', 'any', 'storelike', 'cereals', 'if', 'you', 'must', 'pack', 'food', 'pack', 'gari', 'or', 'something', '9ja', 'that', 'you', 'will', 'miss']"
0,You always make things bigger than they are,you always make things bigger than they are,False,False,False,"['you', 'always', 'make', 'things', 'bigger', 'than', 'they', 'are']"
0,Ã dun wan to watch infernal affair?,ã dun wan to watch infernal affair,False,False,False,"['ã', 'dun', 'wan', 'to', 'watch', 'infernal', 'affair']"
0,"Me not waking up until 4 in the afternoon, sup",me not waking up until 4 in the afternoon sup,False,False,False,"['me', 'not', 'waking', 'up', 'until', '4', 'in', 'the', 'afternoon', 'sup']"
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,4mths half price orange line rental  latest camera phones 4 free had your phone 11mths  call mobilesdirect free on phonenumber to update now or2stoptxt,False,False,False,"['4mths', 'half', 'price', 'orange', 'line', 'rental', 'latest', 'camera', 'phones', '4', 'free', 'had', 'your', 'phone', '11mths', 'call', 'mobilesdirect', 'free', 'on', 'phonenumber', 'to', 'update', 'now', 'or2stoptxt']"
0,I can send you a pic if you like :),i can send you a pic if you like ,False,False,False,"['i', 'can', 'send', 'you', 'a', 'pic', 'if', 'you', 'like']"
0,Okay... I booked all already... Including the one at bugis.,okay i booked all already including the one at bugis,False,False,False,"['okay', 'i', 'booked', 'all', 'already', 'including', 'the', 'one', 'at', 'bugis']"
0,"Aight fuck it, I'll get it later",aight fuck it ill get it later,False,False,False,"['aight', 'fuck', 'it', 'ill', 'get', 'it', 'later']"
0,No de. But call me after some time. Ill tell you k,no de but call me after some time ill tell you k,False,False,False,"['no', 'de', 'but', 'call', 'me', 'after', 'some', 'time', 'ill', 'tell', 'you', 'k']"
0,So dont use hook up any how,so dont use hook up any how,False,False,False,"['so', 'dont', 'use', 'hook', 'up', 'any', 'how']"
0,How much is blackberry bold2 in nigeria.,how much is blackberry bold2 in nigeria,False,False,False,"['how', 'much', 'is', 'blackberry', 'bold2', 'in', 'nigeria']"
0,Hi where you. You in home or calicut?,hi where you you in home or calicut,False,False,False,"['hi', 'where', 'you', 'you', 'in', 'home', 'or', 'calicut']"
0,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,hey darlin i can pick u up at college if u tell me wen  where 2 mt love pete xx,False,False,False,"['hey', 'darlin', 'i', 'can', 'pick', 'u', 'up', 'at', 'college', 'if', 'u', 'tell', 'me', 'wen', 'where', '2', 'mt', 'love', 'pete', 'xx']"
1,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",call phonenumber to use ur mins calls cast 10pmin mob vary service provided by aom just gbp5month aom box61m60 1er until u stop ages 18 only,False,False,False,"['call', 'phonenumber', 'to', 'use', 'ur', 'mins', 'calls', 'cast', '10pmin', 'mob', 'vary', 'service', 'provided', 'by', 'aom', 'just', 'gbp5month', 'aom', 'box61m60', '1er', 'until', 'u', 'stop', 'ages', '18', 'only']"
0,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",oh i was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb okie lor u call me when ready,False,False,False,"['oh', 'i', 'was', 'thkin', 'of', 'goin', 'yogasana', 'at', '10', 'den', 'no', 'nd', 'to', 'go', 'at', '3', 'den', 'can', 'rush', 'to', 'parco', '4', 'nb', 'okie', 'lor', 'u', 'call', 'me', 'when', 'ready']"
0,Y so late but i need to go n get da laptop...,y so late but i need to go n get da laptop,False,False,False,"['y', 'so', 'late', 'but', 'i', 'need', 'to', 'go', 'n', 'get', 'da', 'laptop']"
0,"Sir, I am waiting for your mail.",sir i am waiting for your mail,False,False,False,"['sir', 'i', 'am', 'waiting', 'for', 'your', 'mail']"
0,.Please charge my mobile when you get up in morning.,please charge my mobile when you get up in morning,False,False,False,"['please', 'charge', 'my', 'mobile', 'when', 'you', 'get', 'up', 'in', 'morning']"
0,"Nothing, i got msg frm tht unknown no..",nothing i got msg frm tht unknown no,False,False,False,"['nothing', 'i', 'got', 'msg', 'frm', 'tht', 'unknown', 'no']"
0,Ugh fuck it I'm resubbing to eve,ugh fuck it im resubbing to eve,False,False,False,"['ugh', 'fuck', 'it', 'im', 'resubbing', 'to', 'eve']"
0,He didn't see his shadow. We get an early spring yay,he didnt see his shadow we get an early spring yay,False,False,False,"['he', 'didnt', 'see', 'his', 'shadow', 'we', 'get', 'an', 'early', 'spring', 'yay']"
0,I did. One slice and one breadstick. Lol,i did one slice and one breadstick lol,False,False,False,"['i', 'did', 'one', 'slice', 'and', 'one', 'breadstick', 'lol']"
0,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...",hey  i want you  i crave you  i miss you  i need you  i love you ahmad saeed al hallaq ,False,False,False,"['hey', 'i', 'want', 'you', 'i', 'crave', 'you', 'i', 'miss', 'you', 'i', 'need', 'you', 'i', 'love', 'you', 'ahmad', 'saeed', 'al', 'hallaq']"
0,Is there any training tomorrow?,is there any training tomorrow,False,False,False,"['is', 'there', 'any', 'training', 'tomorrow']"
1,"URGENT! Your mobile No *********** WON a Â£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",urgent your mobile no  won a â2phonenumber bonus caller prize on 020603 this is the 2nd attempt to reach you call phonenumber asap box97n7qp phonenumberppm,False,False,False,"['urgent', 'your', 'mobile', 'no', 'won', 'a', 'â2phonenumber', 'bonus', 'caller', 'prize', 'on', '020603', 'this', 'is', 'the', '2nd', 'attempt', 'to', 'reach', 'you', 'call', 'phonenumber', 'asap', 'box97n7qp', 'phonenumberppm']"
0,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,pass dis to all ur contacts n see wat u get redim in luv wid u blueu put a smile on my face purpleu r realy hot pinku r so swt orangei thnk i lyk u greeni realy wana go out wid u yelowi wnt u bck blackim jealous of u browni miss you nw plz giv me one color,False,False,False,"['pass', 'dis', 'to', 'all', 'ur', 'contacts', 'n', 'see', 'wat', 'u', 'get', 'redim', 'in', 'luv', 'wid', 'u', 'blueu', 'put', 'a', 'smile', 'on', 'my', 'face', 'purpleu', 'r', 'realy', 'hot', 'pinku', 'r', 'so', 'swt', 'orangei', 'thnk', 'i', 'lyk', 'u', 'greeni', 'realy', 'wana', 'go', 'out', 'wid', 'u', 'yelowi', 'wnt', 'u', 'bck', 'blackim', 'jealous', 'of', 'u', 'browni', 'miss', 'you', 'nw', 'plz', 'giv', 'me', 'one', 'color']"
0,Cos daddy arranging time c wat time fetch Ã¼ mah...,cos daddy arranging time c wat time fetch ã¼ mah,False,False,False,"['cos', 'daddy', 'arranging', 'time', 'c', 'wat', 'time', 'fetch', 'ã¼', 'mah']"
